aX,aY,aZ,gX,gY,gZ
-0.792,0.098,0.037,56.213,-8.850,-158.936
-0.784,0.104,0.023,54.077,-9.705,-148.254
-0.802,0.133,-0.003,47.058,-9.827,-138.245
-0.798,0.128,0.015,32.715,-10.254,-126.953
-0.768,0.141,0.002,32.776,-9.094,-115.479
-0.727,0.133,0.000,33.936,-7.996,-105.347
-0.680,0.116,-0.000,34.912,-7.080,-95.215
-0.634,0.108,0.001,35.156,-6.531,-83.923
-0.590,0.102,0.000,34.485,-6.042,-72.266
-0.552,0.096,0.004,33.081,-5.310,-60.608
-0.519,0.098,0.009,30.945,-5.127,-49.133
-0.496,0.097,0.014,28.198,-4.578,-37.842
-0.485,0.107,0.027,25.330,-4.272,-26.733
-0.484,0.120,0.036,22.827,-4.028,-15.503
-0.485,0.127,0.043,20.630,-4.089,-4.517
-0.482,0.133,0.052,18.494,-4.028,6.897
-0.480,0.135,0.057,16.174,-3.845,18.555
-0.482,0.127,0.052,12.207,-4.089,29.724
-0.476,0.126,0.036,8.301,-3.723,41.077
-0.474,0.144,0.019,4.272,-4.578,52.490
-0.479,0.165,-0.000,1.953,-5.188,63.354
-0.486,0.171,-0.016,0.549,-6.042,74.036
-0.500,0.185,-0.028,0.366,-7.202,85.083
-0.513,0.169,-0.020,0.488,-8.545,95.642
-0.533,0.168,-0.020,0.732,-10.010,106.506
-0.568,0.185,-0.017,0.549,-11.475,117.859
-0.607,0.189,-0.011,0.732,-13.123,128.906
-0.656,0.216,-0.022,2.197,-15.137,140.442
-0.694,0.197,-0.020,2.686,-17.395,151.367
-0.744,0.174,-0.051,1.953,-20.142,162.537
-0.790,0.182,-0.069,0.244,-22.827,174.500
-0.818,0.155,-0.055,-1.282,-25.635,186.768
-0.866,0.157,-0.100,-2.197,-30.457,196.838
-0.934,0.192,-0.097,-5.493,-32.471,207.397
-0.998,0.190,-0.140,-11.597,-35.583,218.567
-1.067,0.179,-0.157,-13.916,-40.100,229.065
-1.145,0.167,-0.173,-14.160,-45.349,238.708
-1.230,0.186,-0.175,-9.705,-49.805,247.986
-1.319,0.209,-0.182,-5.737,-52.979,257.202
-1.416,0.223,-0.169,-1.160,-56.519,266.235
-1.512,0.231,-0.176,6.714,-59.265,274.597
-1.594,0.236,-0.176,15.808,-61.890,282.776
-1.686,0.327,-0.217,24.597,-64.636,290.161
-1.773,0.299,-0.193,30.701,-67.932,292.908
-1.787,0.387,-0.292,32.898,-70.313,294.250
-1.813,0.172,-0.131,49.561,-77.332,293.884
-1.698,0.173,-0.275,52.979,-77.698,297.424
-1.779,0.173,-0.103,38.940,-85.754,307.983
-1.868,0.198,-0.148,32.410,-78.186,317.383
-1.904,0.194,-0.104,46.326,-74.280,315.857
-1.864,0.169,-0.089,54.810,-70.923,306.152
-1.798,0.104,-0.062,65.491,-68.298,295.654
-1.764,0.280,-0.178,81.726,-65.918,288.208
-1.734,-0.105,0.071,96.313,-64.880,272.400
-1.565,-0.094,-0.117,91.858,-59.143,266.052
-1.643,0.280,-0.108,131.165,-67.322,257.202

-0.779,0.740,-0.202,78.430,-123.413,-80.200
-0.833,0.793,-0.108,70.007,-128.784,-80.444
-0.865,0.796,-0.018,61.218,-132.080,-81.787
-0.863,0.791,0.035,57.007,-134.644,-82.764
-0.820,0.759,0.036,55.786,-136.841,-82.458
-0.764,0.705,-0.013,55.237,-138.672,-81.787
-0.705,0.666,-0.078,53.711,-140.991,-80.444
-0.660,0.659,-0.152,51.392,-144.287,-78.735
-0.628,0.672,-0.205,46.875,-148.376,-77.026
-0.615,0.698,-0.259,41.016,-153.015,-75.378
-0.617,0.733,-0.293,34.790,-158.447,-73.547
-0.629,0.754,-0.300,29.907,-164.429,-71.472
-0.640,0.787,-0.292,28.992,-170.532,-68.970
-0.641,0.815,-0.269,33.142,-176.270,-66.162
-0.646,0.804,-0.239,38.818,-181.702,-63.721
-0.656,0.806,-0.224,45.898,-187.134,-60.669
-0.674,0.822,-0.224,51.270,-192.993,-57.739
-0.693,0.826,-0.240,52.856,-198.669,-55.542
-0.707,0.817,-0.265,53.162,-204.102,-53.772
-0.720,0.812,-0.289,55.725,-209.900,-52.063
-0.734,0.812,-0.318,58.044,-216.187,-51.147
-0.752,0.800,-0.332,59.631,-222.778,-50.537
-0.766,0.780,-0.336,62.195,-229.492,-49.316
-0.781,0.781,-0.340,66.162,-236.023,-47.668
-0.804,0.786,-0.344,71.167,-241.943,-45.837
-0.827,0.783,-0.319,76.721,-247.131,-43.762
-0.855,0.790,-0.286,84.351,-252.075,-41.199
-0.888,0.802,-0.246,93.323,-256.775,-38.574
-0.936,0.812,-0.190,101.440,-260.681,-36.377
-1.000,0.803,-0.083,107.727,-263.428,-34.912
-1.062,0.746,0.034,112.122,-265.015,-33.997
-1.099,0.688,0.100,115.295,-263.855,-33.447
-1.115,0.663,0.161,118.958,-261.963,-33.081
-1.097,0.629,0.140,122.864,-259.033,-33.142
-1.063,0.629,0.068,126.282,-254.517,-33.630
-1.051,0.642,0.014,129.333,-249.390,-34.119
-1.060,0.641,-0.067,129.761,-243.958,-33.630
-1.148,0.652,-0.118,135.986,-238.403,-31.372
-1.223,0.603,-0.028,144.043,-230.347,-30.762
-1.448,0.797,0.068,150.879,-215.210,-25.208
-1.521,0.552,0.331,150.574,-185.364,-19.226
-1.500,0.257,0.700,142.395,-164.490,-11.475
-1.432,0.225,0.726,163.147,-153.625,-13.550
-1.396,0.153,0.762,162.415,-145.081,-19.592
-1.209,0.228,0.637,159.424,-142.944,-25.574
-1.148,0.261,0.594,148.865,-138.000,-29.846
-1.106,0.323,0.527,138.672,-131.409,-33.142
-1.050,0.341,0.488,136.047,-126.038,-31.311
-0.996,0.333,0.408,135.498,-120.911,-22.888
-0.934,0.307,0.399,126.526,-115.417,-13.245
-0.878,0.344,0.271,126.648,-109.375,-4.272
-0.886,0.435,0.227,127.747,-105.225,5.737
-0.901,0.493,0.217,119.751,-100.403,13.245
-0.884,0.524,0.233,111.694,-95.703,19.897
-0.849,0.522,0.256,103.821,-91.431,25.940
-0.806,0.515,0.262,97.168,-87.524,31.006
-0.777,0.519,0.252,88.074,-83.496,34.729
-0.757,0.532,0.225,76.660,-78.064,37.537
-0.735,0.541,0.180,68.237,-71.655,39.978
-0.711,0.565,0.129,65.857,-64.453,41.321
-0.693,0.613,0.096,62.012,-56.885,41.321
-0.682,0.671,0.108,49.377,-50.537,39.063
-0.675,0.733,0.109,35.583,-44.434,35.095
-0.685,0.806,0.119,21.912,-37.354,30.212
-0.688,0.816,0.146,11.230,-29.724,24.292
-0.682,0.860,0.145,6.287,-21.606,19.531
-0.660,0.875,0.152,0.732,-13.428,15.015
-0.648,0.882,0.158,-4.578,-5.066,11.475
-0.651,0.873,0.181,-8.728,2.075,8.545
-0.643,0.853,0.195,-8.362,9.033,6.958
-0.633,0.844,0.239,-6.897,15.015,5.432
-0.631,0.809,0.274,-4.822,20.081,3.845
-0.627,0.750,0.276,-1.526,24.963,2.625
-0.626,0.702,0.230,0.061,28.931,1.404
-0.622,0.680,0.177,-0.122,31.799,0.671
-0.623,0.671,0.138,-3.906,33.386,-0.549
-0.635,0.674,0.109,-8.789,34.485,-1.831
-0.667,0.679,0.126,-15.503,36.682,-2.380
-0.723,0.685,0.175,-21.790,40.466,-3.418
-0.767,0.677,0.177,-27.039,45.959,-4.639
-0.804,0.650,0.229,-33.630,50.842,-5.493
-0.822,0.615,0.247,-34.546,56.885,-5.127
-0.852,0.585,0.265,-35.767,63.660,-4.456
-0.865,0.560,0.278,-37.842,70.557,-3.296
-0.863,0.554,0.263,-40.649,77.515,-1.770
-0.859,0.557,0.233,-45.593,84.167,0.305
-0.847,0.553,0.215,-50.659,90.027,2.991
-0.833,0.552,0.211,-56.091,95.276,6.165
-0.831,0.562,0.210,-59.937,100.342,9.583
-0.829,0.558,0.218,-62.927,105.591,13.000
-0.830,0.565,0.236,-64.331,110.596,16.357
-0.831,0.566,0.264,-64.270,115.845,19.714
-0.829,0.581,0.252,-62.622,120.728,23.743
-0.826,0.590,0.259,-61.035,124.268,28.076
-0.815,0.591,0.233,-58.838,127.869,32.288
-0.815,0.582,0.195,-59.570,131.714,36.743
-0.808,0.562,0.184,-61.646,135.742,41.016
-0.804,0.552,0.192,-64.514,139.771,44.739
-0.797,0.557,0.191,-68.359,143.005,47.363
-0.796,0.564,0.195,-76.477,145.813,49.194
-0.792,0.583,0.176,-82.031,148.560,50.354
-0.776,0.615,0.151,-86.975,150.513,51.208
-0.754,0.655,0.137,-90.759,151.794,51.880
-0.745,0.694,0.172,-92.957,152.405,52.429
-0.755,0.731,0.236,-92.224,153.381,53.406
-0.776,0.768,0.303,-86.548,154.907,54.993
-0.786,0.787,0.347,-77.087,157.288,57.007
-0.793,0.783,0.379,-66.711,159.424,59.448
-0.788,0.755,0.375,-58.228,161.560,61.951
-0.777,0.733,0.344,-51.208,163.330,64.636
-0.759,0.715,0.292,-48.584,163.696,67.200
-0.733,0.707,0.244,-47.791,162.842,69.641
-0.716,0.696,0.236,-49.255,161.499,71.411
-0.705,0.684,0.246,-50.842,161.133,72.937
-0.690,0.679,0.244,-51.880,161.011,74.951
-0.677,0.687,0.230,-53.528,160.706,76.965
-0.677,0.716,0.244,-55.847,159.790,78.552
-0.686,0.771,0.254,-59.143,158.569,79.590
-0.708,0.819,0.287,-62.439,157.227,79.529

-1.063,0.629,0.068,126.282,-254.517,-33.630
-1.051,0.642,0.014,129.333,-249.390,-34.119
-1.060,0.641,-0.067,129.761,-243.958,-33.630
-1.148,0.652,-0.118,135.986,-238.403,-31.372
-1.223,0.603,-0.028,144.043,-230.347,-30.762
-1.448,0.797,0.068,150.879,-215.210,-25.208
-0.727,0.574,0.355,-10.986,174.744,51.208
-0.691,0.547,0.330,-9.155,178.223,59.021
-0.663,0.536,0.322,-8.850,180.237,66.467
-0.639,0.543,0.301,-10.010,181.885,73.120
-0.624,0.569,0.273,-12.268,182.739,78.735
-0.615,0.600,0.251,-15.442,182.800,83.557
-0.610,0.601,0.242,-19.165,182.373,87.830
-0.599,0.581,0.237,-21.851,181.580,92.407
-0.583,0.570,0.208,-22.827,181.274,97.656
-0.570,0.586,0.176,-24.109,180.786,103.210
-0.563,0.595,0.168,-26.123,179.565,108.215
-0.559,0.584,0.153,-27.710,178.467,113.342
-0.548,0.610,0.083,-27.893,177.673,118.591
-0.546,0.678,0.059,-30.396,175.354,123.047
-0.538,0.708,0.023,-32.288,173.035,126.770
-0.522,0.687,-0.015,-32.227,169.495,130.371
-0.493,0.650,-0.045,-30.396,164.551,135.193
-0.469,0.622,-0.031,-28.687,159.729,140.503
-0.452,0.600,-0.009,-28.809,156.128,146.362
-0.446,0.571,-0.005,-34.241,154.541,152.100
-0.451,0.554,-0.001,-43.579,152.527,157.410
-0.496,0.626,0.080,-54.810,149.841,161.804
-0.572,0.729,0.107,-71.045,149.475,164.124
-0.655,0.823,0.050,-84.045,148.743,165.222
-0.740,0.864,0.023,-96.375,143.311,165.527
-0.716,0.704,0.040,-104.431,136.108,165.161
-0.949,0.768,-0.027,-93.079,124.939,170.532
-0.920,0.760,-0.088,-93.994,117.310,169.373
-0.937,0.720,-0.118,-93.811,112.305,167.114
-0.959,0.750,-0.133,-86.853,104.431,164.551
-0.975,0.792,-0.167,-86.426,97.717,159.302
-0.983,0.868,-0.217,-95.764,91.431,151.062
-1.006,0.963,-0.223,-106.873,83.618,141.113
-1.043,1.042,-0.180,-112.549,74.646,130.493
-1.063,1.063,-0.127,-109.253,67.200,120.117
-1.054,1.027,-0.092,-99.243,60.913,109.863
-1.012,0.980,-0.068,-85.205,55.115,99.731
-0.949,0.939,-0.045,-70.251,50.049,89.539
-0.878,0.887,-0.024,-58.350,45.410,79.041
-0.816,0.857,-0.004,-49.500,40.894,68.420
-0.763,0.838,0.016,-43.335,36.560,58.350
-0.717,0.832,0.026,-38.757,31.738,48.889
-0.680,0.856,0.027,-35.278,26.550,40.466
-0.663,0.903,0.012,-33.264,21.301,32.288
-0.659,0.948,-0.011,-32.837,16.174,23.315
-0.658,0.974,-0.042,-33.691,10.132,13.123
-0.656,0.956,-0.055,-34.241,2.563,2.014
-0.650,0.918,-0.071,-33.752,-5.127,-8.484
-0.645,0.880,-0.101,-31.189,-12.817,-17.883
-0.649,0.824,-0.078,-30.640,-21.545,-26.550
-0.654,0.798,-0.052,-28.320,-29.602,-33.936
-0.664,0.813,0.002,-23.743,-35.950,-39.429
-0.685,0.812,0.093,-19.897,-40.894,-44.250
-0.689,0.791,0.126,-16.174,-43.823,-48.462
-0.676,0.786,0.115,-9.277,-46.143,-50.720
-0.661,0.799,0.084,-0.183,-49.194,-51.941
-0.657,0.829,0.033,8.850,-52.490,-52.856
-0.657,0.846,-0.030,14.709,-56.274,-54.199
-0.662,0.848,-0.115,17.212,-60.181,-56.519
-0.662,0.846,-0.210,16.846,-65.430,-59.326
-0.665,0.848,-0.280,12.695,-72.083,-62.378
-0.677,0.852,-0.315,7.385,-79.651,-65.735
-0.703,0.863,-0.327,4.456,-87.280,-68.726
-0.731,0.862,-0.268,2.441,-94.971,-71.777
-0.753,0.845,-0.166,1.160,-101.868,-74.951
-0.770,0.808,-0.057,1.465,-107.361,-78.125
-0.766,0.760,-0.027,4.211,-112.061,-80.444
-0.736,0.720,-0.072,9.277,-117.126,-81.543
-0.706,0.711,-0.146,16.418,-122.864,-80.811
-0.678,0.729,-0.237,26.062,-129.150,-78.064
-0.662,0.749,-0.329,36.194,-136.841,-74.707
-0.659,0.768,-0.405,47.058,-145.386,-70.862
-0.677,0.780,-0.453,57.983,-154.541,-66.406
-0.695,0.802,-0.492,69.519,-163.086,-62.256
-0.727,0.830,-0.503,81.482,-171.509,-58.594
-0.767,0.828,-0.489,91.309,-179.871,-56.396
-0.796,0.830,-0.482,98.816,-186.890,-54.993
-0.812,0.827,-0.467,105.530,-194.214,-54.260
-0.805,0.822,-0.450,110.657,-200.562,-54.932
-0.798,0.802,-0.410,116.028,-206.482,-56.702
-0.777,0.778,-0.403,121.521,-211.609,-58.350
-0.766,0.766,-0.410,127.808,-217.102,-60.059
-0.772,0.767,-0.415,132.019,-223.145,-61.401
-0.794,0.747,-0.380,130.798,-229.675,-62.439
-0.834,0.702,-0.303,124.512,-236.938,-63.110
-0.891,0.688,-0.198,118.469,-241.577,-64.331
-0.958,0.683,-0.078,111.694,-243.835,-65.430
-1.008,0.655,-0.001,106.201,-243.530,-66.711
-1.031,0.616,0.042,102.295,-241.882,-67.810
-1.036,0.614,0.048,100.708,-239.075,-67.810
-1.048,0.629,0.068,97.961,-236.328,-67.566
-1.074,0.658,0.109,95.032,-233.337,-67.688
-1.124,0.691,0.194,93.689,-229.919,-67.200
-1.174,0.697,0.275,96.558,-225.281,-66.406
-1.202,0.678,0.331,103.027,-219.788,-65.063
-1.200,0.665,0.398,111.816,-213.928,-62.683
-1.240,0.624,0.453,117.676,-207.031,-60.913
-1.250,0.579,0.491,122.314,-197.510,-58.838
-1.243,0.535,0.513,123.840,-187.317,-57.495
-1.240,0.502,0.567,121.399,-175.964,-56.335
-1.227,0.449,0.597,116.394,-162.598,-55.176
-1.201,0.406,0.552,109.314,-149.963,-53.589
-1.182,0.380,0.509,102.295,-139.343,-52.368
-1.154,0.357,0.479,95.886,-129.761,-50.354
-1.120,0.328,0.428,89.600,-120.605,-47.180
-1.079,0.330,0.401,83.252,-113.281,-42.725
-1.043,0.343,0.382,76.660,-109.009,-38.208
-1.022,0.368,0.350,74.402,-102.783,-32.288
-1.012,0.397,0.347,69.092,-94.421,-28.503
-1.001,0.414,0.356,63.416,-86.426,-25.574
-0.987,0.407,0.386,56.763,-79.407,-21.606
-0.968,0.404,0.441,49.866,-70.923,-17.029
-0.943,0.417,0.457,43.213,-63.232,-12.695

0.398,0.651,0.646,1.343,-5.554,-3.540
0.403,0.646,0.638,3.235,-5.676,-4.211
0.408,0.633,0.628,4.028,-5.859,-5.005
0.414,0.620,0.614,4.822,-6.042,-5.676
0.417,0.604,0.601,5.310,-6.226,-6.348
0.416,0.606,0.595,5.371,-6.226,-7.141
0.410,0.614,0.599,4.761,-6.470,-7.996
0.407,0.605,0.599,3.601,-6.592,-8.667
0.407,0.595,0.600,2.991,-6.958,-8.667
0.400,0.599,0.617,2.869,-7.019,-8.362
0.392,0.600,0.641,2.991,-6.836,-8.301
0.384,0.601,0.647,3.845,-6.226,-8.057
0.379,0.609,0.650,4.822,-5.676,-7.568
0.379,0.612,0.646,6.226,-4.822,-7.019
0.383,0.617,0.641,7.690,-3.906,-6.287
0.395,0.603,0.620,8.911,-3.357,-5.676
0.408,0.591,0.601,9.521,-3.052,-5.188
0.409,0.586,0.607,8.606,-3.052,-4.700
0.398,0.591,0.630,6.714,-2.930,-4.761
0.387,0.594,0.654,4.883,-2.136,-4.883
0.376,0.585,0.687,3.357,-0.793,-5.005
0.367,0.559,0.727,2.686,0.854,-4.883
0.371,0.547,0.750,3.540,3.174,-4.517
0.383,0.543,0.760,5.127,5.859,-4.272
0.392,0.529,0.776,6.958,8.545,-3.723
0.399,0.495,0.805,9.277,11.230,-3.418
0.404,0.475,0.849,12.756,14.343,-3.174
0.425,0.443,0.880,18.066,18.372,-2.991
0.474,0.399,0.863,24.353,22.827,-2.686
0.535,0.368,0.832,30.640,26.672,-2.075
0.598,0.361,0.795,35.706,28.992,-1.526
0.657,0.361,0.767,38.635,29.907,-1.038
0.704,0.369,0.763,39.246,29.602,-0.793
0.743,0.365,0.787,39.063,28.503,-0.549
0.786,0.357,0.817,39.551,27.588,-0.244
0.827,0.362,0.839,42.236,27.466,1.160
0.857,0.369,0.871,45.227,26.733,2.502
0.886,0.366,0.890,50.354,25.940,3.052
0.915,0.360,0.927,58.044,25.269,3.174
0.927,0.351,0.982,66.650,25.024,2.869
0.947,0.348,1.018,76.172,26.001,2.625
0.967,0.341,1.047,84.839,26.917,3.296
0.992,0.310,1.066,93.506,28.015,4.272
1.021,0.268,1.038,105.408,31.250,6.653
1.049,0.177,1.010,115.601,33.325,10.925
1.090,0.048,0.956,123.962,34.607,16.174
1.114,-0.085,0.887,127.808,34.912,21.484
1.142,-0.177,0.803,130.920,34.790,27.466
1.155,-0.226,0.752,134.399,34.119,34.302
1.162,-0.224,0.694,141.296,31.738,41.016
1.153,-0.179,0.676,148.621,28.931,47.485
1.111,-0.160,0.649,151.306,24.963,54.871
1.073,-0.192,0.611,155.823,20.996,64.392
1.052,-0.237,0.541,162.476,16.663,76.111
1.014,-0.299,0.465,169.067,11.902,90.332
0.981,-0.350,0.373,171.265,5.005,105.164
0.922,-0.403,0.327,168.823,-3.601,119.507
0.871,-0.415,0.253,163.330,-14.221,133.179
0.812,-0.414,0.180,156.738,-27.100,144.958
0.729,-0.396,0.138,143.433,-44.617,154.663
0.632,-0.368,0.104,129.211,-64.819,164.246
0.513,-0.333,0.096,116.028,-84.656,173.950
0.374,-0.306,0.104,105.896,-103.577,184.326
0.239,-0.272,0.137,94.238,-120.300,194.824
0.082,-0.226,0.195,78.796,-135.193,204.407
-0.070,-0.146,0.298,62.012,-150.513,212.769
-0.284,-0.030,0.412,44.373,-165.833,220.520
-0.533,0.109,0.454,29.480,-179.749,227.051
-0.795,0.298,0.646,13.062,-191.040,231.567
-1.066,0.519,0.840,-4.211,-198.486,231.506
-1.286,0.509,0.818,-13.550,-204.224,224.976
-1.429,0.331,0.667,-17.151,-210.815,218.811
-1.513,0.223,0.524,-20.264,-212.463,213.684
-1.570,0.247,0.471,-23.987,-211.548,207.947
-1.609,0.352,0.459,-28.992,-207.275,198.975
-1.641,0.506,0.377,-43.152,-203.186,186.707
-1.751,0.639,0.747,-85.510,-189.331,172.729
-1.831,0.763,0.964,-95.947,-168.335,163.818
-1.894,0.867,1.185,-89.783,-150.635,158.386
-1.904,1.013,1.193,-58.167,-130.127,152.588
-1.798,1.116,1.079,-16.357,-101.990,146.606
-1.565,1.155,0.890,18.738,-69.336,133.667
-1.343,1.176,0.647,56.519,-37.476,111.633
-0.985,1.097,0.552,77.454,-8.789,84.656
-0.775,0.954,0.582,78.186,5.432,52.002
-0.616,0.789,0.680,82.275,9.155,19.775
-0.603,0.594,0.651,78.796,-0.122,-7.446
-0.673,0.466,0.750,49.561,2.197,-33.325
-0.721,0.396,0.768,26.184,8.179,-52.612
-0.756,0.362,0.771,9.033,11.536,-68.726
-0.788,0.397,0.811,-8.179,15.869,-84.290
-0.869,0.499,0.918,-20.447,22.583,-98.206
-0.909,0.544,0.886,-22.217,29.846,-108.948
-0.929,0.531,0.816,-18.433,35.461,-117.249
-0.927,0.518,0.736,-11.414,39.307,-122.986
-0.904,0.504,0.715,-6.714,42.725,-128.479
-0.865,0.476,0.714,-3.601,45.715,-133.484
-0.819,0.443,0.705,0.793,47.241,-136.902
-0.778,0.422,0.691,1.526,47.974,-138.733
-0.746,0.407,0.660,-2.136,47.913,-139.709
-0.701,0.409,0.599,-7.202,45.410,-140.503
-0.681,0.444,0.578,-20.386,40.833,-143.005
-0.701,0.502,0.560,-43.030,36.499,-147.583
-0.759,0.527,0.707,-69.885,32.166,-153.564
-0.795,0.547,0.843,-84.778,30.273,-157.898
-0.780,0.596,0.944,-87.158,32.104,-160.706
-0.731,0.603,0.971,-83.923,34.180,-163.269
-0.658,0.578,0.942,-76.233,35.950,-165.283
-0.560,0.525,0.841,-65.735,37.659,-166.016
-0.446,0.426,0.716,-64.270,37.964,-166.260
-0.333,0.347,0.617,-77.209,36.011,-165.588
-0.249,0.350,0.545,-98.206,30.151,-163.879
-0.165,0.417,0.374,-119.202,20.752,-162.048
-0.186,0.420,0.339,-145.508,8.484,-159.729
-0.168,0.459,0.309,-174.011,-3.662,-157.959
-0.165,0.461,0.435,-198.792,-13.367,-154.602
-0.127,0.436,0.561,-215.027,-17.761,-150.940
-0.021,0.416,0.642,-217.651,-17.700,-145.630
0.082,0.419,0.743,-214.111,-14.893,-140.259

0.474,0.399,0.863,24.353,22.827,-2.686
0.535,0.368,0.832,30.640,26.672,-2.075
0.598,0.361,0.795,35.706,28.992,-1.526
0.657,0.361,0.767,38.635,29.907,-1.038
0.704,0.369,0.763,39.246,29.602,-0.793
0.743,0.365,0.787,39.063,28.503,-0.549
0.786,0.357,0.817,39.551,27.588,-0.244
0.827,0.362,0.839,42.236,27.466,1.160
0.857,0.369,0.871,45.227,26.733,2.502
0.886,0.366,0.890,50.354,25.940,3.052
0.915,0.360,0.927,58.044,25.269,3.174
0.927,0.351,0.982,66.650,25.024,2.869
1.015,0.021,0.692,95.032,4.395,19.348
1.018,0.021,0.706,88.928,2.625,25.085
1.013,0.016,0.692,82.825,-0.793,31.494
1.014,-0.001,0.679,76.172,-3.723,38.208
1.005,-0.002,0.667,69.946,-6.226,43.762
0.985,0.039,0.624,72.815,-9.094,49.072
0.964,0.095,0.553,82.214,-12.024,55.176
0.935,0.171,0.503,94.299,-15.686,61.401
0.893,0.198,0.469,108.765,-19.897,67.078
0.843,0.202,0.428,125.793,-24.414,74.768
0.790,0.174,0.397,143.555,-30.518,86.060
0.753,0.122,0.349,160.034,-37.598,100.891
0.715,0.036,0.291,171.997,-45.593,117.310
0.674,-0.015,0.308,174.683,-56.458,134.155
0.605,-0.099,0.294,172.791,-67.383,150.879
0.524,-0.148,0.295,175.171,-77.576,165.222
0.438,-0.156,0.291,174.011,-88.806,178.223
0.337,-0.141,0.262,169.189,-101.746,190.369
0.214,-0.160,0.287,158.325,-115.723,201.660
0.084,-0.141,0.288,145.996,-130.310,213.257
-0.060,-0.118,0.280,133.118,-145.081,224.182
-0.220,-0.086,0.275,119.385,-161.621,234.070
-0.398,-0.057,0.256,99.487,-178.833,243.286
-0.603,-0.040,0.211,73.975,-196.167,251.160
-0.867,-0.048,0.178,43.945,-213.379,258.179
-1.193,-0.038,0.258,8.545,-229.980,262.878
-1.550,0.026,0.225,-16.846,-241.821,262.268
-1.969,0.175,0.405,-48.767,-250.793,253.784
-2.288,0.414,0.838,-77.881,-243.530,237.488
-2.509,0.784,1.073,-106.689,-218.689,209.595
-2.581,0.994,1.586,-139.343,-179.077,175.049
-2.254,1.125,1.189,-61.951,-156.982,162.170
-1.947,1.159,0.893,3.052,-137.451,147.827
-1.547,1.130,0.712,29.114,-101.196,123.535
-1.120,0.997,0.464,54.626,-62.927,99.121
-0.855,0.881,0.702,23.193,-15.442,68.848
-0.579,0.803,1.132,-8.057,16.846,47.668
-0.598,0.656,1.052,-5.676,0.427,32.227
-0.688,0.556,0.991,-9.277,-7.385,9.155
-0.748,0.479,1.008,-38.818,-1.099,-17.700
-0.748,0.447,0.943,-55.542,6.775,-43.091
-0.689,0.433,0.864,-67.383,15.198,-65.369
-0.609,0.439,0.808,-78.491,21.912,-82.458
-0.572,0.449,0.862,-93.994,27.710,-95.642
-0.584,0.458,0.917,-103.210,32.166,-106.445
-0.636,0.492,0.915,-104.675,35.156,-114.624
-0.702,0.528,0.908,-104.797,38.879,-121.155
-0.769,0.557,0.856,-100.769,43.030,-126.587
-0.828,0.597,0.828,-98.083,46.143,-131.592
-0.876,0.605,0.788,-99.426,48.340,-137.146
-0.885,0.579,0.701,-103.271,51.453,-142.273
-0.824,0.577,0.569,-109.436,54.382,-146.362
-0.683,0.602,0.510,-119.873,55.359,-149.475
-0.517,0.654,0.527,-131.287,55.786,-152.771
-0.383,0.728,0.569,-134.888,55.115,-154.785
-0.313,0.818,0.626,-132.568,52.124,-156.677
-0.291,0.868,0.681,-126.038,46.936,-158.325
-0.309,0.843,0.716,-116.455,39.978,-159.546
-0.326,0.756,0.718,-107.056,32.043,-161.560
-0.334,0.666,0.660,-94.849,25.452,-162.720
-0.323,0.604,0.568,-84.534,20.081,-164.062
-0.300,0.557,0.488,-81.238,14.954,-165.405
-0.267,0.519,0.437,-90.759,10.681,-165.771
-0.192,0.502,0.370,-107.422,6.592,-165.283
-0.094,0.514,0.342,-121.216,2.136,-163.574
0.028,0.520,0.327,-132.141,-2.869,-162.231
0.132,0.554,0.302,-136.963,-7.874,-161.194
0.191,0.615,0.296,-138.062,-12.878,-159.912
0.198,0.709,0.342,-133.850,-18.005,-156.860
0.156,0.774,0.422,-128.235,-21.790,-152.100
0.141,0.773,0.448,-121.948,-22.522,-143.494
0.138,0.739,0.450,-111.511,-20.325,-131.531
0.161,0.675,0.401,-104.492,-18.616,-119.507
0.207,0.606,0.327,-100.403,-19.104,-109.375
0.265,0.500,0.249,-103.638,-22.949,-101.929
0.384,0.381,0.166,-114.380,-26.550,-95.459
0.506,0.366,0.176,-130.310,-28.931,-90.515
0.580,0.461,0.318,-146.851,-29.663,-88.928
0.577,0.595,0.423,-153.381,-30.579,-89.539
0.553,0.703,0.548,-148.010,-28.992,-86.426
0.541,0.772,0.682,-136.108,-23.010,-79.590
0.544,0.793,0.771,-121.033,-16.663,-72.449
0.548,0.779,0.769,-97.229,-13.733,-66.101
0.566,0.723,0.697,-70.435,-12.451,-59.692
0.616,0.631,0.603,-52.490,-10.437,-52.368
0.692,0.561,0.535,-46.387,-6.958,-45.837
0.756,0.504,0.587,-47.913,-4.456,-41.138
0.799,0.498,0.723,-45.410,-3.662,-37.048
0.817,0.522,0.827,-41.138,-1.770,-31.616
0.824,0.567,0.984,-44.800,0.854,-26.428
0.823,0.665,1.096,-46.875,0.549,-23.071
0.805,0.716,1.181,-43.457,0.366,-22.339
0.839,0.748,1.206,-28.992,-0.183,-21.667
0.882,0.758,1.187,-7.324,-2.014,-19.775
0.906,0.770,1.136,15.625,-3.296,-17.700
0.911,0.778,1.105,34.363,-3.601,-15.015
0.897,0.767,1.066,47.729,-3.418,-12.512
0.872,0.750,1.091,57.129,-2.258,-9.705
0.836,0.765,1.125,63.293,1.404,-7.996
