aX,aY,aZ,gX,gY,gZ
0.097,0.832,-0.205,-16.724,-54.077,6.836
0.117,0.919,-0.278,-11.963,-65.552,9.583
0.137,0.973,-0.369,-7.507,-76.477,10.681
0.139,0.967,-0.375,-2.991,-87.585,10.620
0.133,0.847,-0.180,1.282,-98.511,10.742
0.266,0.717,0.118,-2.441,-100.464,13.855
0.164,0.854,0.529,-6.226,-86.853,16.357
0.071,0.664,1.191,-37.415,-68.604,12.817
0.056,0.558,1.349,-41.809,-52.490,18.982
0.071,0.715,1.229,-30.579,-35.767,23.132
0.037,0.841,1.304,-40.710,-15.259,19.043
0.023,1.036,1.012,-36.926,2.563,13.611
0.015,1.219,0.572,-23.193,14.282,8.179
0.008,1.240,0.433,-20.569,21.118,3.967
0.027,1.129,0.418,-15.808,26.794,4.395
0.102,1.025,0.358,-5.676,34.302,9.460
0.224,0.922,0.352,-5.493,43.152,14.832
0.305,0.866,0.420,-17.761,52.612,17.456
0.332,0.814,0.495,-33.386,62.317,15.991
0.284,0.744,0.430,-43.213,70.862,12.695
0.225,0.830,0.209,-40.833,77.271,9.827
0.114,0.986,0.004,-40.100,80.750,4.395
-0.003,0.811,0.359,-51.575,83.679,-0.122
0.006,0.846,-0.058,-34.119,87.708,3.540
0.021,0.948,-0.344,-32.043,87.341,6.409
-0.045,1.336,-0.766,-32.410,77.271,8.423
-0.365,1.451,-0.557,-28.076,66.711,1.709
-0.524,1.045,-0.719,-34.363,58.228,-0.549
-0.501,1.170,-0.946,-23.132,35.156,8.240
-0.352,1.113,-1.064,-9.766,10.071,10.254
-0.139,0.859,-0.745,-2.869,-11.841,8.545
0.090,0.881,-0.449,7.751,-23.743,12.817
0.224,0.983,-0.289,17.822,-28.015,14.099
0.209,1.164,-0.258,22.217,-30.273,11.719
0.093,1.279,-0.402,21.545,-37.354,4.761
0.003,1.157,-0.343,13.245,-49.683,-0.916
-0.035,0.956,-0.222,12.390,-59.692,3.296
0.062,0.821,-0.122,15.259,-66.650,11.169
0.165,0.807,0.054,13.794,-70.496,16.663
0.167,0.930,-0.017,7.202,-68.665,16.724
0.114,1.046,-0.041,0.244,-71.045,12.390
0.083,1.068,-0.062,-3.113,-75.745,7.812
0.063,0.905,0.169,-1.465,-80.078,4.822
0.206,0.834,0.300,5.859,-77.576,7.385
0.298,0.834,0.438,12.451,-65.613,8.301
0.261,0.752,1.012,-20.386,-47.729,7.019
0.255,0.677,1.162,-19.653,-31.372,10.254
0.237,0.657,1.093,-10.681,-15.259,14.954
0.154,0.821,0.907,-7.751,2.930,16.541
0.039,1.141,0.537,0.977,16.846,12.146
-0.065,1.265,0.367,5.493,22.522,2.686
-0.114,1.140,0.496,10.010,26.367,-3.906
-0.007,0.968,0.316,28.259,32.959,-1.160
0.117,0.898,0.289,33.447,40.833,6.653
0.238,0.915,0.218,27.283,49.011,13.306
0.286,1.024,0.059,13.184,54.565,14.160
0.225,1.126,-0.154,-3.784,54.871,9.766
-0.006,1.221,0.029,-13.123,51.941,2.075
-0.137,0.979,0.244,-15.259,53.955,-4.333
0.002,0.902,-0.039,-17.334,54.810,-2.380
0.107,1.102,-0.100,-36.560,54.932,0.244
0.101,1.378,-0.458,-48.401,53.955,-3.296
-0.130,1.552,-0.423,-53.040,47.852,-11.841
-0.350,1.241,-0.274,-67.078,44.617,-18.494
-0.323,0.924,-0.452,-60.303,29.846,-11.963
-0.278,0.966,-0.580,-39.001,13.550,-3.113
-0.252,1.032,-0.401,-19.470,-0.366,-3.723
-0.121,0.966,-0.198,2.930,-12.207,-7.019
0.021,0.956,-0.195,24.109,-18.250,-8.423
0.044,1.040,-0.250,31.067,-17.151,-10.315
0.004,1.111,-0.224,26.733,-15.686,-13.306
-0.130,1.223,-0.362,23.437,-20.813,-15.076
-0.163,1.116,-0.320,16.602,-31.738,-15.747
-0.149,0.990,-0.302,9.399,-42.297,-11.230
-0.079,0.917,-0.314,5.676,-52.979,-8.240
-0.010,0.965,-0.414,-4.639,-61.035,-7.141
0.057,1.020,-0.435,-13.794,-67.566,-9.460
0.107,0.971,-0.382,-15.991,-77.576,-12.146
0.130,0.791,-0.175,-12.573,-88.135,-13.184
0.177,0.609,0.083,-1.648,-94.116,-9.155
0.299,0.587,0.167,15.564,-93.445,-2.686
0.347,0.703,0.321,28.687,-86.487,0.732
0.353,0.591,1.035,-0.122,-69.580,0.854
0.338,0.640,1.284,-6.958,-46.631,7.935
0.245,0.733,1.260,1.831,-23.499,12.695
0.131,0.917,0.989,-1.343,-2.502,14.526
-0.010,1.050,0.676,-7.874,11.719,9.949
-0.122,1.066,0.594,-22.949,23.621,1.892
-0.143,1.085,0.563,-13.794,34.119,-2.625
-0.068,0.903,0.501,-9.766,44.495,-3.296
0.143,0.687,0.624,-28.198,54.932,2.197
0.315,0.813,0.330,-28.931,66.223,6.897
0.239,1.046,0.104,-25.085,72.937,1.770
0.105,0.933,0.282,-40.710,82.520,-5.188
0.087,0.783,0.219,-35.461,89.966,-2.930
0.158,0.820,-0.034,-38.147,96.619,1.892
0.130,1.062,-0.340,-45.654,100.281,2.319
-0.037,1.338,-0.624,-53.040,96.008,-2.563
-0.291,1.374,-0.781,-62.500,86.121,-7.568
-0.651,1.096,-1.165,-76.416,68.787,-6.348
-0.900,1.590,-1.186,-66.406,45.166,-2.563
-0.597,1.320,-1.216,-8.240,4.456,-4.883
-0.243,1.007,-0.839,57.678,-36.987,-1.892
0.016,0.913,-0.334,79.651,-45.837,2.930
0.199,0.732,-0.098,71.594,-37.109,-0.854
0.234,0.914,-0.256,63.660,-33.386,-1.953

-0.429,0.896,-0.172,7.263,-34.668,5.676
-0.427,0.883,-0.162,7.629,-38.757,6.592
-0.429,0.882,-0.177,9.521,-44.922,7.446
-0.442,0.876,-0.227,12.695,-51.697,7.690
-0.457,0.863,-0.281,13.123,-56.641,7.568
-0.454,0.913,-0.369,20.447,-59.204,7.263
-0.443,0.851,-0.367,7.507,-59.814,7.568
-0.488,0.816,-0.306,-20.630,-57.495,9.094
-0.496,0.811,-0.244,-39.185,-54.321,10.315
-0.442,0.918,-0.222,-44.495,-52.002,13.489
-0.481,0.858,-0.225,-55.481,-48.279,15.259
-0.486,0.972,-0.016,-79.590,-36.682,12.146
-0.613,0.982,0.007,-76.477,-27.344,11.475
-0.677,0.744,0.144,-63.110,-23.804,16.113
-0.626,1.084,-0.147,-44.067,-24.780,9.399
-0.602,0.944,-0.216,-31.311,-25.269,0.427
-0.538,1.075,-0.347,-12.390,-35.034,-3.723
-0.492,1.085,-0.503,1.343,-41.687,-8.484
-0.442,1.021,-0.565,4.822,-45.898,-11.230
-0.411,0.953,-0.638,-3.113,-48.828,-11.047
-0.314,0.918,-0.576,-0.366,-52.979,-7.751
-0.237,0.733,-0.339,-4.150,-52.917,-1.160
-0.195,0.602,0.115,-20.813,-44.006,5.432
-0.098,0.689,0.430,-9.033,-34.180,8.118
-0.040,0.537,0.445,-12.268,-20.508,9.583
0.024,0.448,0.531,-36.011,-7.141,11.841
-0.012,0.626,0.681,-50.537,-0.610,12.390
-0.225,0.983,0.373,-10.315,-6.653,10.071
-0.259,1.003,0.255,14.099,-6.409,8.606
-0.196,0.853,0.212,-1.221,3.052,11.658
-0.224,0.904,0.135,1.953,13.611,16.235
-0.314,0.934,0.023,5.249,24.475,16.724
-0.358,1.044,-0.057,4.578,33.752,13.977
-0.438,0.886,0.031,-16.357,47.974,8.606
-0.289,0.755,0.035,-39.063,58.350,6.531
-0.211,0.709,0.026,-45.471,64.575,8.301
-0.141,0.691,-0.035,-50.781,70.251,12.268
-0.218,0.830,-0.256,-46.265,71.289,18.799
-0.455,1.164,-0.356,-36.804,72.205,24.414
-0.724,1.328,-0.555,-24.658,81.604,25.696
-0.862,0.669,-0.759,-40.771,101.074,25.146
-0.945,0.894,-0.501,-70.068,95.337,24.231
-0.974,1.237,-0.811,-62.317,76.294,19.165
-0.932,1.079,-1.130,-36.133,43.579,12.756
-0.945,1.052,-1.339,-24.902,3.601,10.498
-0.705,0.922,-1.034,-16.541,-24.597,7.385
-0.739,0.780,-1.030,-0.366,-36.194,9.888
-0.755,0.869,-1.089,14.160,-46.387,14.221
-0.813,0.804,-1.114,4.639,-54.016,12.146
-0.806,0.629,-1.247,0.793,-70.068,7.263
-0.632,0.791,-1.322,-8.789,-89.722,5.920
-0.404,0.818,-0.858,-22.766,-100.464,9.644
-0.754,0.384,0.160,-69.702,-67.200,25.940
-0.476,0.120,-0.509,-78.186,-62.866,32.837
-0.338,0.811,-0.412,-46.875,-113.281,24.231
-0.335,0.945,-0.522,7.507,-148.804,12.878
-0.086,0.747,-0.090,15.991,-149.780,12.756
-0.425,0.717,0.325,3.845,-108.154,13.672
-0.043,0.585,0.847,20.142,-59.448,11.047
0.051,0.618,1.138,3.113,-33.386,21.545
0.018,0.729,1.143,25.269,-19.714,18.433
-0.097,1.075,0.810,49.194,-9.033,12.268
-0.290,1.091,0.624,67.749,-3.296,0.854
-0.222,0.912,0.544,64.392,5.249,-0.305
-0.157,0.748,0.439,67.383,16.357,4.883
-0.171,0.712,0.249,70.251,25.452,7.996
-0.421,0.887,0.123,72.266,30.273,0.732
-0.402,0.770,0.148,42.603,44.861,-5.920
-0.300,0.687,0.003,14.648,55.969,4.211
-0.275,0.727,-0.121,6.592,61.218,15.625
-0.336,0.828,-0.343,-19.714,69.397,26.306
-0.528,1.133,-0.550,-38.391,81.543,32.593
-0.881,1.075,-0.685,-59.692,102.905,32.715
-1.052,0.703,-0.687,-99.792,125.305,30.273
-1.399,1.045,-0.571,-110.962,122.375,20.386
-1.289,1.398,-1.070,-77.637,91.370,3.906
-1.077,1.204,-1.373,-31.250,47.974,0.793
-1.201,1.093,-1.739,-0.549,6.714,-5.615
-0.972,0.891,-1.548,6.897,-18.921,-9.460
-0.862,0.718,-1.275,-6.165,-20.935,-7.446
-1.008,0.984,-1.528,1.221,-26.550,-11.169
-1.116,0.918,-1.330,-25.879,-30.273,-12.634
-0.982,0.787,-1.517,-47.424,-52.124,-11.414
-0.556,1.400,-1.323,-41.382,-71.960,-13.855
-0.774,-0.100,0.269,-77.332,-40.771,-0.427
-0.794,-0.291,-0.369,-117.188,-24.231,23.315
-0.630,0.515,-0.890,-67.627,-115.112,0.305
-0.501,1.287,-1.130,-23.560,-171.509,-18.372
-0.290,1.065,-0.610,15.015,-187.683,-20.264
-0.480,0.864,0.542,14.465,-131.287,-4.456
-0.180,0.339,1.022,36.377,-37.903,-16.296
0.294,0.404,1.465,13.428,-9.094,-5.615
0.084,0.356,1.374,15.015,-23.865,-1.709
0.150,0.633,1.318,16.907,-22.827,3.540
-0.037,0.886,0.928,37.292,-26.733,1.953
-0.139,1.059,0.665,68.726,-28.076,-4.456
-0.035,0.719,0.688,89.233,-18.555,-5.920
0.074,0.666,0.493,126.709,-4.089,-2.808
0.073,0.577,0.378,127.136,15.808,-1.099
0.080,0.482,0.122,116.333,36.926,7.568
-0.184,1.059,-0.197,78.491,58.899,22.278
-0.598,0.893,-0.145,8.667,89.844,26.306
-0.316,0.698,0.118,-65.002,119.507,31.738
-0.142,0.702,-0.200,-56.763,118.835,41.931
-0.477,0.961,-0.653,-36.926,112.305,45.654
-1.196,1.512,-0.739,-22.766,123.474,40.833
-1.142,0.769,-0.926,-41.504,151.489,33.447
-1.330,0.998,-0.947,-70.496,130.798,38.635
-1.280,1.401,-1.391,-57.190,92.102,28.198
-1.177,1.172,-1.718,-47.791,42.297,15.198
-1.319,1.229,-1.960,-40.283,-5.127,5.798
-1.069,1.157,-1.459,-43.335,-31.006,-2.258
-1.122,0.924,-1.688,-28.931,-38.940,-2.258
-1.200,1.158,-1.654,-35.645,-43.579,0.366
-1.177,0.887,-1.776,-60.242,-53.894,-1.831
-1.078,0.766,-1.757,-66.956,-76.111,-11.353
-0.593,0.999,-1.510,-57.800,-104.309,-18.677
-0.831,0.545,0.219,-64.209,-79.346,-8.606
-0.500,-0.544,-0.554,-70.679,-44.556,2.380

-0.427,0.883,-0.162,7.629,-38.757,6.592
-0.429,0.882,-0.177,9.521,-44.922,7.446
-0.442,0.876,-0.227,12.695,-51.697,7.690
-0.457,0.863,-0.281,13.123,-56.641,7.568
-0.454,0.913,-0.369,20.447,-59.204,7.263
-0.443,0.851,-0.367,7.507,-59.814,7.568
-0.488,0.816,-0.306,-20.630,-57.495,9.094
-0.496,0.811,-0.244,-39.185,-54.321,10.315
-0.442,0.918,-0.222,-44.495,-52.002,13.489
-0.481,0.858,-0.225,-55.481,-48.279,15.259
-0.486,0.972,-0.016,-79.590,-36.682,12.146
-0.613,0.982,0.007,-76.477,-27.344,11.475
-0.677,0.744,0.144,-63.110,-23.804,16.113
-0.626,1.084,-0.147,-44.067,-24.780,9.399
-0.602,0.944,-0.216,-31.311,-25.269,0.427
-0.538,1.075,-0.347,-12.390,-35.034,-3.723
-0.492,1.085,-0.503,1.343,-41.687,-8.484
-0.442,1.021,-0.565,4.822,-45.898,-11.230
-0.411,0.953,-0.638,-3.113,-48.828,-11.047
-0.314,0.918,-0.576,-0.366,-52.979,-7.751
-0.237,0.733,-0.339,-4.150,-52.917,-1.160
-0.195,0.602,0.115,-20.813,-44.006,5.432
-0.098,0.689,0.430,-9.033,-34.180,8.118
-0.040,0.537,0.445,-12.268,-20.508,9.583
0.024,0.448,0.531,-36.011,-7.141,11.841
-0.012,0.626,0.681,-50.537,-0.610,12.390
-0.225,0.983,0.373,-10.315,-6.653,10.071
-0.259,1.003,0.255,14.099,-6.409,8.606
-0.196,0.853,0.212,-1.221,3.052,11.658
-0.224,0.904,0.135,1.953,13.611,16.235
-0.314,0.934,0.023,5.249,24.475,16.724
-0.358,1.044,-0.057,4.578,33.752,13.977
-0.438,0.886,0.031,-16.357,47.974,8.606
-0.289,0.755,0.035,-39.063,58.350,6.531
-0.211,0.709,0.026,-45.471,64.575,8.301
-0.141,0.691,-0.035,-50.781,70.251,12.268
-0.218,0.830,-0.256,-46.265,71.289,18.799
-0.455,1.164,-0.356,-36.804,72.205,24.414
-0.724,1.328,-0.555,-24.658,81.604,25.696
-0.576,1.154,-0.539,-40.222,89.783,52.795
-1.271,0.915,-0.833,-86.304,119.446,43.701
-1.239,0.752,-0.656,-165.955,138.062,37.842
-1.335,1.414,-1.075,-110.901,108.826,22.339
-1.320,1.310,-1.604,-29.236,56.885,-4.944
-1.275,1.259,-1.923,26.123,4.639,-14.648
-1.128,1.039,-1.705,40.100,-32.776,-16.968
-0.782,0.742,-1.254,2.686,-42.847,-9.460
-1.007,0.960,-1.619,-22.644,-39.429,-7.324
-0.980,1.001,-1.435,-55.725,-44.067,-16.663
-0.968,0.646,-1.695,-73.914,-58.838,-14.771
-0.408,1.254,-1.336,-77.332,-83.618,-8.179
-0.368,0.464,0.089,-101.379,-64.331,0.732
-0.581,-0.580,0.175,-141.418,-8.118,16.174
-0.551,0.243,-0.171,-92.163,-73.486,22.400
-0.527,0.870,-0.414,-82.642,-130.798,13.306
-0.280,1.123,-0.467,-27.954,-156.921,5.371
-0.276,0.920,-0.094,2.747,-154.541,-0.244
-0.279,0.814,0.356,19.653,-115.417,-6.958
0.080,0.573,0.930,17.273,-56.885,-11.047
0.190,0.443,1.150,12.390,-30.396,-3.845
0.213,0.448,1.296,22.034,-19.043,2.991
0.086,0.621,0.928,55.237,-12.451,9.094
-0.054,0.710,0.759,97.717,-11.292,6.714
-0.017,0.677,0.669,116.943,0.793,2.258
-0.139,0.688,0.369,146.301,19.165,-1.282
-0.181,0.635,0.198,131.470,38.330,0.854
-0.432,1.155,-0.253,94.116,62.378,5.981
-0.682,0.727,-0.227,25.391,92.041,2.747
-0.215,0.582,-0.071,-47.058,105.774,28.198
-0.292,0.811,-0.503,-34.363,109.497,39.246
-0.611,1.153,-0.784,-30.090,117.310,35.400
-1.363,1.159,-0.916,-54.199,141.846,26.794
-1.329,0.630,-0.809,-125.854,165.955,22.827
-1.538,1.483,-1.043,-119.019,129.578,19.348
-1.185,1.455,-1.490,-43.518,68.665,-2.441
-1.313,1.288,-1.839,24.963,4.272,-9.521
-1.225,1.143,-1.646,47.058,-34.546,-11.719
-0.831,0.903,-1.035,17.151,-41.199,-8.057
-0.983,0.824,-1.411,4.089,-28.259,-4.883
-1.063,1.025,-1.298,-31.860,-24.780,-12.024
-0.967,0.787,-1.331,-76.233,-26.794,-9.644
-0.802,0.604,-1.455,-86.731,-44.556,-6.958
-0.165,1.593,-1.246,-71.228,-58.899,-6.714
-0.556,-0.123,0.507,-78.613,-20.203,-2.441
-0.511,-0.847,0.100,-100.708,13.245,14.282
-0.716,0.287,-0.326,-86.426,-69.763,18.250
-0.639,1.009,-0.699,-62.378,-123.352,6.104
-0.431,1.170,-0.693,-5.432,-148.315,-2.686
-0.392,0.949,-0.446,25.452,-152.588,-4.456
-0.390,0.873,-0.080,39.795,-130.005,-7.202
-0.127,0.679,0.592,29.907,-69.397,-15.808
0.095,0.585,0.981,15.198,-32.776,-15.076
0.137,0.589,1.131,12.756,-19.348,-10.193
0.132,0.676,0.901,21.545,-11.658,-6.470
-0.088,0.870,0.632,50.598,-12.390,-8.240
-0.007,0.745,0.537,68.848,-7.690,-10.254
0.070,0.531,0.476,85.205,-0.427,-6.958
0.035,0.632,0.362,111.084,9.460,-2.319
-0.207,0.829,0.032,133.911,23.437,-6.287
-0.477,1.110,-0.172,122.498,46.082,-8.240
-0.326,0.684,-0.036,42.297,65.308,2.686
-0.150,0.740,-0.027,-1.038,71.045,24.170
-0.201,0.702,-0.177,-14.587,80.566,30.396
-0.316,0.828,-0.425,-32.349,90.881,36.255
-0.703,1.229,-0.600,-58.411,106.812,40.771
-1.113,0.581,-0.729,-98.511,140.686,34.241
-1.144,0.809,-0.753,-128.784,139.832,38.208
-1.189,1.404,-1.045,-85.144,103.882,23.132
-1.202,1.162,-1.535,-9.094,54.810,3.418
-1.231,1.029,-1.752,33.752,7.019,-3.357
-1.124,0.969,-1.588,39.246,-22.949,-5.981
-0.836,0.779,-1.076,15.320,-27.954,-6.348
-0.986,0.832,-1.346,8.667,-21.240,-5.859
-1.016,0.979,-1.325,-9.705,-24.536,-15.747
-1.021,0.670,-1.454,-38.940,-33.813,-18.188
-0.873,0.759,-1.452,-46.570,-56.213,-18.982
-0.203,1.738,-1.117,-59.570,-68.298,-15.625
-0.766,-0.471,0.510,-108.215,-28.503,-7.385
-0.909,-0.792,-0.343,-124.756,-12.451,14.587

-0.626,1.084,-0.147,-44.067,-24.780,9.399
-0.602,0.944,-0.216,-31.311,-25.269,0.427
-0.538,1.075,-0.347,-12.390,-35.034,-3.723
-0.492,1.085,-0.503,1.343,-41.687,-8.484
-0.442,1.021,-0.565,4.822,-45.898,-11.230
-0.411,0.953,-0.638,-3.113,-48.828,-11.047
-0.314,0.918,-0.576,-0.366,-52.979,-7.751
-0.237,0.733,-0.339,-4.150,-52.917,-1.160
-0.195,0.602,0.115,-20.813,-44.006,5.432
-0.098,0.689,0.430,-9.033,-34.180,8.118
-0.040,0.537,0.445,-12.268,-20.508,9.583
0.024,0.448,0.531,-36.011,-7.141,11.841
-0.012,0.626,0.681,-50.537,-0.610,12.390
-0.225,0.983,0.373,-10.315,-6.653,10.071
-0.259,1.003,0.255,14.099,-6.409,8.606
-0.196,0.853,0.212,-1.221,3.052,11.658
-0.224,0.904,0.135,1.953,13.611,16.235
-0.314,0.934,0.023,5.249,24.475,16.724
-0.358,1.044,-0.057,4.578,33.752,13.977
-0.438,0.886,0.031,-16.357,47.974,8.606
-0.289,0.755,0.035,-39.063,58.350,6.531
-0.211,0.709,0.026,-45.471,64.575,8.301
-0.141,0.691,-0.035,-50.781,70.251,12.268
-0.218,0.830,-0.256,-46.265,71.289,18.799
-0.455,1.164,-0.356,-36.804,72.205,24.414
-0.724,1.328,-0.555,-24.658,81.604,25.696
-0.576,1.154,-0.539,-40.222,89.783,52.795
0.140,1.338,0.442,-0.671,-4.944,-21.484
0.261,1.231,0.509,-15.564,12.756,-22.949
0.267,1.179,0.534,-9.277,28.381,-27.405
0.340,1.099,0.581,2.441,43.701,-30.640
0.165,1.187,0.005,6.226,58.167,-28.687
-0.281,1.140,-0.157,25.269,68.298,-31.616
-0.014,0.948,0.091,6.226,90.576,-37.842
0.356,1.056,0.103,-10.254,81.787,-33.752
0.332,0.878,-0.115,-16.602,72.388,-33.325
0.185,0.888,-0.441,-4.822,72.693,-30.029
-0.309,0.994,-0.662,32.043,88.379,-27.710
-0.403,0.734,-0.658,49.194,116.211,-32.104
-0.402,0.987,-0.862,30.945,102.600,-30.457
-0.519,1.495,-1.310,69.702,68.787,-35.706
-0.557,1.036,-1.646,60.547,36.865,-43.152
-0.451,0.940,-1.658,52.307,7.019,-35.217
-0.166,0.789,-1.167,55.603,-1.526,-34.058
0.011,0.676,-0.766,85.449,12.207,-40.283
-0.382,0.707,-1.235,132.324,-2.014,-46.448
-0.390,1.061,-1.033,119.019,-18.555,-43.884
-0.344,0.793,-1.203,93.689,-36.255,-40.466
0.321,1.381,-1.068,96.008,-51.514,-33.508
-0.174,-0.064,0.997,137.939,-20.142,-34.973
-0.221,-0.012,0.097,82.153,-19.043,-26.550
-0.093,0.360,-0.060,6.348,-67.871,-2.625
-0.104,0.824,-0.262,-40.466,-117.065,6.531
0.050,0.954,-0.354,-38.696,-150.574,6.592
0.347,1.047,-0.069,-36.682,-165.466,15.686
0.506,0.986,0.598,-22.827,-154.663,12.939
0.415,0.967,1.017,19.714,-112.549,-1.282
0.684,1.091,1.542,26.550,-67.505,-9.888
0.724,1.146,1.688,6.348,-44.617,-5.798
0.686,1.190,1.498,-9.644,-28.320,-5.554
0.440,1.301,0.859,-9.460,-18.738,-12.512
0.196,1.340,0.762,-6.104,-9.644,-22.034
0.367,1.166,0.828,-26.794,7.446,-25.269
0.468,0.966,0.751,-40.649,15.686,-27.527
0.213,1.026,0.463,-7.935,9.521,-33.936
0.101,1.344,0.228,26.489,3.540,-38.696
0.005,1.156,0.284,23.071,7.507,-42.664
0.277,1.068,0.360,-10.620,14.038,-35.950
0.356,1.105,0.271,-13.062,17.761,-34.485
0.295,1.086,-0.025,-0.488,27.222,-40.527
0.125,1.197,-0.241,12.573,40.833,-44.495
-0.149,1.313,-0.474,29.724,57.983,-56.763
-0.358,1.425,-0.745,56.030,81.543,-73.730
-0.235,1.324,-0.944,58.533,106.812,-86.182
-0.339,1.239,-1.162,70.557,109.924,-95.581
-0.489,1.011,-1.533,102.234,89.478,-110.840
-0.389,1.318,-1.639,111.877,59.509,-117.004
-0.174,1.301,-1.463,123.901,26.550,-116.760
0.147,0.992,-0.859,130.615,6.348,-117.859
0.079,0.491,-0.665,152.283,3.906,-121.826
-0.274,0.686,-1.000,204.285,-37.720,-109.558
-0.099,0.868,-1.068,189.331,-63.965,-93.323
-0.088,0.869,-1.006,162.842,-79.102,-89.905
0.133,0.763,-0.629,135.315,-87.402,-81.299
0.003,0.482,0.048,118.774,-93.872,-74.341
0.154,0.822,0.723,108.093,-94.971,-81.604
-0.016,0.569,0.078,96.252,-100.647,-79.102
0.395,0.657,0.041,33.752,-142.090,-52.429
0.652,0.846,0.240,15.747,-162.781,-44.067
0.747,0.877,0.777,22.034,-158.081,-56.152
0.340,0.651,1.244,71.045,-121.033,-73.242
0.660,0.763,1.740,79.102,-69.336,-73.486
1.081,0.603,2.294,29.236,-34.790,-50.354
1.074,0.480,2.322,7.263,-29.907,-36.560
0.953,0.645,2.022,-18.738,-12.573,-34.851
0.792,0.810,1.377,-44.312,1.953,-41.809
0.736,1.113,1.331,-61.707,15.808,-49.988
0.778,1.326,1.237,-60.059,33.936,-66.833
0.849,1.328,1.162,-46.997,46.814,-78.857
0.909,1.222,0.994,-30.212,55.054,-81.055
0.750,1.063,0.628,-23.437,61.340,-82.031
0.515,0.937,0.269,-23.987,66.406,-77.454
0.479,1.016,0.370,-15.625,72.510,-70.801
0.615,0.851,0.203,-3.479,89.600,-79.529
0.428,0.524,0.015,3.357,97.473,-85.083
0.140,0.623,-0.228,15.015,95.703,-79.224
-0.000,0.444,-0.529,30.884,97.717,-75.623
-0.071,0.156,-0.670,20.142,94.971,-67.261
-0.237,0.248,-1.165,18.677,73.364,-64.514
-0.210,0.792,-1.519,40.222,42.297,-67.993
-0.047,0.616,-1.521,-2.258,15.686,-59.509
0.021,0.754,-1.228,-1.160,-16.296,-40.955
0.022,0.528,-1.023,24.170,-28.809,-31.555
0.063,0.286,-0.843,19.531,-37.781,-15.564
0.012,0.232,-0.837,44.373,-56.213,4.333
-0.095,0.101,-0.905,52.124,-79.224,14.160
-0.053,0.281,-0.970,54.932,-98.206,25.085
0.322,0.467,-0.591,49.866,-109.070,26.123
0.751,1.369,0.563,130.066,-98.694,18.921

-0.442,1.021,-0.565,4.822,-45.898,-11.230
-0.411,0.953,-0.638,-3.113,-48.828,-11.047
-0.314,0.918,-0.576,-0.366,-52.979,-7.751
-0.237,0.733,-0.339,-4.150,-52.917,-1.160
-0.195,0.602,0.115,-20.813,-44.006,5.432
-0.098,0.689,0.430,-9.033,-34.180,8.118
-0.040,0.537,0.445,-12.268,-20.508,9.583
0.024,0.448,0.531,-36.011,-7.141,11.841
-0.012,0.626,0.681,-50.537,-0.610,12.390
-0.225,0.983,0.373,-10.315,-6.653,10.071
-0.259,1.003,0.255,14.099,-6.409,8.606
-0.196,0.853,0.212,-1.221,3.052,11.658
-0.224,0.904,0.135,1.953,13.611,16.235
-0.314,0.934,0.023,5.249,24.475,16.724
-0.358,1.044,-0.057,4.578,33.752,13.977
-0.438,0.886,0.031,-16.357,47.974,8.606
-0.289,0.755,0.035,-39.063,58.350,6.531
-0.211,0.709,0.026,-45.471,64.575,8.301
-0.141,0.691,-0.035,-50.781,70.251,12.268
-0.218,0.830,-0.256,-46.265,71.289,18.799
-0.455,1.164,-0.356,-36.804,72.205,24.414
-0.724,1.328,-0.555,-24.658,81.604,25.696
-0.576,1.154,-0.539,-40.222,89.783,52.795
0.140,1.338,0.442,-0.671,-4.944,-21.484
0.261,1.231,0.509,-15.564,12.756,-22.949
0.267,1.179,0.534,-9.277,28.381,-27.405
0.340,1.099,0.581,2.441,43.701,-30.640
0.165,1.187,0.005,6.226,58.167,-28.687
-0.281,1.140,-0.157,25.269,68.298,-31.616
-0.014,0.948,0.091,6.226,90.576,-37.842
0.356,1.056,0.103,-10.254,81.787,-33.752
0.332,0.878,-0.115,-16.602,72.388,-33.325
0.185,0.888,-0.441,-4.822,72.693,-30.029
-0.309,0.994,-0.662,32.043,88.379,-27.710
-0.403,0.734,-0.658,49.194,116.211,-32.104
-0.402,0.987,-0.862,30.945,102.600,-30.457
-0.199,0.850,-0.578,48.828,80.688,-16.113
-0.274,0.278,-0.802,57.434,93.689,-19.165
-0.063,0.712,-0.966,54.932,71.960,-11.963
-0.025,0.910,-1.410,119.080,35.828,-20.874
-0.024,0.646,-1.445,109.375,6.653,-29.236
0.276,0.595,-0.867,67.810,-19.165,-20.691
0.634,0.333,-0.190,42.847,-14.954,-12.634
0.165,0.289,-0.817,65.186,-28.259,-2.808
0.132,0.479,-0.733,105.591,-55.481,8.545
0.245,0.400,-0.885,58.777,-71.960,11.108
0.719,1.087,-0.487,42.236,-86.121,18.860
0.692,0.336,0.650,5.981,-60.120,18.066
-0.026,-0.313,0.636,-12.634,-44.495,19.409
0.208,0.254,0.010,-5.432,-86.243,44.434
0.682,0.898,0.320,-35.583,-125.732,67.810
0.920,0.916,0.345,-39.185,-141.113,58.899
0.816,1.200,1.018,-30.823,-136.780,38.940
0.430,0.720,1.566,-38.818,-86.853,11.108
1.020,0.758,1.811,-26.978,-43.030,5.554
1.202,0.766,2.203,-27.222,-22.339,12.390
1.095,0.805,1.997,-12.573,-17.700,9.705
