aX,aY,aZ,gX,gY,gZ
-0.158,0.367,1.358,-18.250,-30.090,-5.554
-0.184,0.375,1.506,-34.485,-26.245,0.061
-0.253,0.286,1.494,-59.082,-12.573,3.601
-0.277,0.185,1.469,-89.050,6.836,7.690
-0.198,0.069,1.140,-105.164,28.625,7.874
-0.099,-0.159,0.769,-130.432,39.429,4.761
-0.004,-0.324,0.295,-154.175,40.833,8.606
-0.030,-0.474,-0.041,-173.767,30.151,17.273
-0.130,-0.181,-0.125,-183.167,9.521,32.776
-0.264,0.140,0.026,-156.067,-5.554,40.222
-0.425,0.292,0.234,-124.695,-16.052,41.077
-0.505,0.337,0.334,-97.900,-24.841,46.143
-0.548,0.302,0.371,-86.853,-32.349,52.246
-0.615,0.341,0.388,-83.496,-39.001,58.105
-0.652,0.444,0.411,-79.956,-47.791,62.012
-0.662,0.561,0.437,-72.388,-53.711,62.500
-0.661,0.729,0.467,-64.270,-52.856,59.265
-0.665,0.879,0.513,-54.382,-45.410,54.565
-0.662,0.983,0.584,-44.006,-34.363,46.997
-0.650,1.017,0.658,-33.813,-21.606,37.170
-0.625,1.032,0.701,-21.179,-10.925,26.062
-0.594,1.021,0.711,-5.127,-4.578,14.893
-0.577,0.983,0.701,7.629,-1.831,5.920
-0.562,0.960,0.666,17.334,-1.343,0.244
-0.543,0.945,0.616,29.053,-1.709,-5.676

-0.515,0.435,0.286,-106.873,-13.123,49.866
-0.574,0.555,0.373,-96.069,-19.836,51.636
-0.636,0.659,0.412,-92.407,-24.353,51.758
-0.692,0.767,0.417,-93.140,-25.146,50.659
-0.716,0.861,0.435,-94.421,-22.217,46.814
-0.698,0.971,0.454,-93.262,-16.174,39.185
-0.651,1.125,0.470,-84.961,-7.019,29.236
-0.577,1.346,0.488,-64.209,1.221,16.907
-0.618,-0.578,0.822,144.836,-33.752,33.630
-0.753,-0.536,0.846,120.911,-28.015,35.217
-0.738,-0.325,0.877,90.942,-20.325,25.757
-0.622,-0.006,0.997,65.674,-13.489,12.939
-0.526,0.190,1.001,52.124,-3.723,6.836
-0.519,0.222,1.055,40.588,3.357,4.761
-0.543,0.276,1.093,41.443,7.507,2.930
-0.574,0.197,1.100,45.410,8.667,0.000
-0.573,0.072,1.100,49.011,11.047,0.061
-0.562,-0.038,1.088,43.457,14.648,2.380
-0.569,-0.077,1.089,26.550,16.663,4.578
-0.553,-0.003,1.020,16.174,21.057,3.723
-0.523,0.071,0.974,8.362,25.024,0.061
-0.500,0.103,0.977,3.601,26.184,-4.150
-0.477,0.111,0.950,5.066,25.818,-7.812
-0.442,0.065,0.927,9.460,23.682,-10.315
-0.420,-0.011,0.870,15.503,17.395,-9.521
-0.426,-0.111,0.814,21.240,8.911,-5.859
-0.467,-0.180,0.760,23.865,0.977,-0.916
-0.526,-0.276,0.683,18.738,-5.127,3.113
-0.549,-0.224,0.635,18.433,-8.972,4.761
-0.557,-0.215,0.670,18.555,-13.184,5.127
-0.556,-0.193,0.713,13.245,-12.939,5.371
-0.550,-0.163,0.751,5.493,-11.780,5.920
-0.542,-0.135,0.783,-1.770,-11.353,8.057
-0.533,-0.081,0.852,-6.653,-11.841,10.254
-0.524,-0.075,0.884,-12.695,-11.414,10.986
-0.510,-0.118,0.901,-23.682,-9.033,11.841
-0.526,-0.116,0.933,-36.926,-6.897,14.160
-0.579,-0.114,1.061,-60.852,-3.662,15.808
-0.624,-0.199,1.265,-91.064,0.183,17.273
-0.734,-0.328,1.339,-124.268,6.958,21.606
-0.825,-0.319,1.215,-151.917,15.686,30.090
-0.892,-0.024,1.137,-165.833,14.587,32.837
-0.780,0.420,1.287,-156.982,11.902,16.724
-0.555,0.484,1.162,-139.709,21.667,-13.000
-0.426,0.609,1.034,-111.023,31.860,-24.475
-0.290,0.993,1.098,-70.496,26.062,-25.269
-0.186,0.756,1.008,-47.363,19.470,-36.011
-0.177,0.242,1.229,-72.327,8.301,-35.767
-0.285,-0.341,1.094,-106.873,4.944,-23.804
-0.367,-0.575,0.973,-133.118,10.010,-3.906
-0.311,-0.770,0.307,-139.099,21.301,9.766
-0.248,-0.864,-0.096,-173.828,18.982,16.541
-0.261,-0.633,-0.167,-206.909,12.695,26.001
-0.370,-0.221,-0.108,-193.970,2.625,36.072
-0.530,0.009,0.038,-164.062,-10.620,38.818
-0.615,0.210,0.200,-136.902,-19.226,39.551
-0.629,0.344,0.356,-120.239,-20.691,39.734
-0.622,0.504,0.496,-105.957,-20.203,40.894
-0.658,0.599,0.613,-94.360,-22.217,41.687
-0.710,0.676,0.670,-84.656,-25.024,43.518
-0.761,0.755,0.682,-76.965,-25.940,42.908
-0.781,0.820,0.658,-72.937,-25.879,38.574
-0.761,0.868,0.644,-62.744,-19.592,30.701
-0.705,0.886,0.634,-46.082,-11.292,20.447
-0.643,0.874,0.621,-27.222,-5.371,10.925
-0.593,0.844,0.610,-8.606,-4.211,2.808
-0.569,0.812,0.606,7.080,-5.676,-2.197
-0.565,0.837,0.593,23.743,-10.071,-5.005
-0.578,0.800,0.607,41.626,-15.198,-9.338
-0.587,0.753,0.626,54.443,-17.456,-14.404
-0.574,0.741,0.615,67.200,-17.029,-17.395
-0.558,0.732,0.625,82.703,-16.052,-20.752
-0.544,0.731,0.609,99.304,-13.123,-25.635
-0.544,0.759,0.596,112.915,-10.925,-32.166
-0.532,0.713,0.553,132.080,-9.888,-39.063
-0.517,0.595,0.524,143.555,-11.963,-43.884
-0.511,0.475,0.545,138.855,-16.907,-45.776
-0.511,0.354,0.542,134.277,-24.536,-44.556
-0.514,0.247,0.569,144.226,-29.602,-37.964
-0.560,0.117,0.680,147.034,-31.433,-32.471
-0.606,0.074,0.619,154.419,-28.198,-26.306
-0.601,0.012,0.755,153.992,-26.978,-23.560
-0.580,-0.042,0.808,158.813,-22.095,-19.226
-0.558,-0.097,0.796,165.283,-13.550,-11.414
-0.391,-0.281,0.819,158.752,-9.155,-5.676
-0.410,-0.449,0.933,152.649,-3.235,12.573
-0.654,-0.336,0.661,143.066,1.404,28.992
-0.699,-0.308,0.696,105.469,-5.310,19.104
-0.594,-0.257,0.687,76.721,-7.263,8.423
-0.498,-0.109,0.715,57.861,-5.920,5.066
-0.453,0.048,0.776,49.500,-5.066,1.831
-0.468,0.149,0.865,49.927,-2.258,-0.427
-0.514,0.188,1.022,53.345,-0.854,-2.380
-0.539,0.172,1.085,61.035,0.916,-3.601
-0.530,0.077,1.142,67.566,3.418,-2.136
-0.515,0.019,1.071,69.763,10.193,0.427
-0.494,0.014,1.035,60.364,13.672,3.479
-0.483,-0.010,0.960,46.448,16.113,5.249
-0.476,-0.026,0.880,31.128,17.883,4.272
-0.463,-0.003,0.854,18.372,19.409,2.258
-0.448,0.027,0.868,4.700,21.057,-1.343
-0.431,0.024,0.832,-6.958,22.095,-5.859
-0.438,0.013,0.802,-16.357,20.325,-10.010
-0.463,0.010,0.803,-17.883,15.564,-11.963
-0.472,-0.031,0.791,-14.221,10.620,-12.146
-0.495,-0.096,0.790,-7.080,4.395,-10.437
-0.529,-0.147,0.768,-0.549,-0.488,-7.507
-0.561,-0.193,0.764,2.014,-3.723,-4.761
-0.576,-0.113,0.759,4.639,-5.310,-1.709
-0.584,-0.131,0.755,7.507,-6.836,0.427
-0.600,-0.148,0.741,5.066,-7.019,1.709
-0.604,-0.117,0.747,2.747,-7.629,2.686
-0.576,0.000,0.756,3.296,-8.545,2.197
-0.552,0.104,0.768,5.066,-10.376,0.549
-0.556,0.102,0.815,10.803,-13.123,-1.404
-0.559,0.080,0.831,24.475,-16.174,-1.770
-0.553,0.089,0.864,44.739,-19.531,-1.648
-0.533,0.070,0.857,68.604,-21.912,-0.244
-0.524,-0.010,0.855,86.731,-23.254,2.075

-0.526,0.190,1.001,52.124,-3.723,6.836
-0.519,0.222,1.055,40.588,3.357,4.761
-0.543,0.276,1.093,41.443,7.507,2.930
-0.574,0.197,1.100,45.410,8.667,0.000
-0.573,0.072,1.100,49.011,11.047,0.061
-0.562,-0.038,1.088,43.457,14.648,2.380
-0.569,-0.077,1.089,26.550,16.663,4.578
-0.553,-0.003,1.020,16.174,21.057,3.723
-0.523,0.071,0.974,8.362,25.024,0.061
-0.500,0.103,0.977,3.601,26.184,-4.150
-0.477,0.111,0.950,5.066,25.818,-7.812
-0.442,0.065,0.927,9.460,23.682,-10.315
-0.420,-0.011,0.870,15.503,17.395,-9.521
-0.426,-0.111,0.814,21.240,8.911,-5.859
-0.467,-0.180,0.760,23.865,0.977,-0.916
-0.526,-0.276,0.683,18.738,-5.127,3.113
-0.549,-0.224,0.635,18.433,-8.972,4.761
-0.557,-0.215,0.670,18.555,-13.184,5.127
-0.556,-0.193,0.713,13.245,-12.939,5.371
-0.550,-0.163,0.751,5.493,-11.780,5.920
-0.542,-0.135,0.783,-1.770,-11.353,8.057
-0.533,-0.081,0.852,-6.653,-11.841,10.254
-0.524,-0.075,0.884,-12.695,-11.414,10.986
-0.510,-0.118,0.901,-23.682,-9.033,11.841
-0.526,-0.116,0.933,-36.926,-6.897,14.160
-0.579,-0.114,1.061,-60.852,-3.662,15.808
-0.624,-0.199,1.265,-91.064,0.183,17.273
-0.734,-0.328,1.339,-124.268,6.958,21.606
-0.060,-0.580,-0.184,-211.365,14.526,22.827
-0.152,-0.195,-0.103,-195.007,3.967,32.776
-0.342,0.112,0.080,-153.259,-8.606,37.903
-0.531,0.129,0.311,-118.469,-16.235,43.213
-0.584,0.146,0.515,-100.769,-18.250,53.528
-0.577,0.237,0.654,-89.417,-16.357,63.538
-0.613,0.303,0.675,-88.440,-18.005,67.200
-0.668,0.459,0.589,-91.003,-27.405,64.392
-0.718,0.605,0.514,-89.905,-33.020,62.561
-0.811,0.712,0.482,-90.149,-33.752,57.251
-0.896,0.879,0.449,-90.820,-26.978,50.842
-0.873,1.057,0.426,-82.031,-17.151,35.400
-0.788,1.214,0.454,-55.054,-5.798,16.479
-0.693,1.256,0.457,-20.264,2.563,-0.488
-0.609,1.205,0.458,9.766,3.052,-11.414
-0.563,1.106,0.452,40.710,-1.587,-15.320
-0.525,0.879,0.446,62.256,-10.986,-17.883
-0.516,0.707,0.463,79.529,-20.813,-17.944
-0.506,0.583,0.476,85.876,-28.564,-18.127
-0.508,0.530,0.490,97.351,-31.433,-18.738
-0.522,0.527,0.504,105.652,-31.555,-21.362
-0.531,0.544,0.521,111.816,-30.334,-25.330
-0.517,0.542,0.540,118.408,-27.588,-29.175
-0.499,0.536,0.560,123.169,-23.437,-31.494
-0.494,0.528,0.554,127.808,-22.156,-34.607
-0.484,0.491,0.563,134.094,-25.513,-35.400
-0.480,0.462,0.586,130.249,-29.236,-34.058
-0.483,0.417,0.595,125.610,-33.325,-33.142
-0.492,0.348,0.638,130.615,-35.645,-31.372
-0.515,0.299,0.716,136.169,-37.109,-28.870
-0.529,0.230,0.697,150.208,-35.950,-26.184
-0.543,0.136,0.706,159.668,-34.424,-22.949
-0.558,0.020,0.749,160.034,-35.217,-19.348
-0.574,-0.060,0.754,159.790,-33.447,-13.489
-0.564,-0.089,0.804,159.668,-30.457,-7.141
-0.534,-0.041,0.759,162.720,-26.672,-3.113
-0.506,-0.095,0.784,159.241,-24.414,-0.854
-0.508,-0.258,0.838,143.005,-22.644,1.648
-0.561,-0.379,0.912,123.657,-21.423,7.385
-0.584,-0.350,0.940,107.483,-18.250,12.573
-0.583,-0.246,0.876,87.097,-11.292,13.489
-0.575,-0.149,0.886,58.533,-4.578,10.986
-0.584,0.020,0.899,37.598,3.784,11.536
-0.588,0.170,0.949,30.945,9.827,10.071
-0.582,0.220,0.972,35.156,14.343,6.409
-0.555,0.184,0.980,41.992,16.113,3.540
-0.511,0.146,0.891,49.072,16.724,1.038
-0.485,0.099,0.874,51.392,11.536,0.122
-0.479,0.047,0.882,49.438,5.798,0.061
-0.484,0.018,0.861,41.687,2.869,-0.488
-0.505,0.009,0.809,33.752,1.099,-2.380
-0.533,0.012,0.808,27.710,-0.061,-3.784
-0.547,-0.006,0.778,24.109,-0.488,-4.333
-0.558,-0.100,0.770,22.278,-1.709,-4.578
-0.585,-0.201,0.750,21.545,-3.235,-3.174
-0.604,-0.294,0.722,18.799,-4.700,-0.183
-0.597,-0.249,0.735,18.799,-5.493,3.479
-0.571,-0.214,0.759,18.921,-6.714,7.446
-0.537,-0.176,0.777,10.254,-5.371,10.193
-0.522,-0.111,0.806,-2.319,-3.296,12.085
-0.532,-0.065,0.900,-18.127,0.488,12.634
-0.567,-0.079,1.015,-39.734,5.737,11.719
-0.610,-0.104,1.168,-68.909,12.024,10.376
-0.683,-0.247,1.329,-107.483,18.005,7.874
-0.800,-0.447,1.464,-148.865,24.048,8.789
-0.887,-0.443,1.400,-178.284,29.053,15.808
-0.954,-0.180,1.278,-187.683,29.358,21.790
-0.913,0.295,1.345,-180.176,29.541,14.221
-0.701,0.684,1.415,-162.048,36.987,-10.803
-0.461,0.888,1.225,-131.775,48.889,-31.799
-0.330,0.979,1.038,-98.145,48.401,-39.673
-0.270,0.754,0.957,-92.407,37.476,-44.495
-0.305,-0.094,1.039,-144.531,27.527,-48.889
-0.297,-0.405,1.027,-194.458,27.344,-32.349
-0.149,-0.807,0.349,-200.867,41.992,-5.859
-0.084,-0.889,-0.097,-220.642,39.978,12.634
-0.160,-0.775,-0.044,-244.873,30.945,25.818
-0.370,-0.379,0.020,-219.849,23.682,38.696
-0.542,0.001,0.137,-170.471,13.916,40.955
-0.563,0.325,0.281,-134.766,7.446,36.499
-0.560,0.422,0.410,-105.652,5.554,34.912
-0.563,0.380,0.423,-85.754,-3.113,33.875
-0.601,0.324,0.437,-76.599,-14.526,36.743
-0.659,0.395,0.458,-76.477,-23.254,43.945
-0.702,0.611,0.456,-80.261,-30.212,48.706
-0.738,0.878,0.450,-83.069,-28.931,46.082
-0.748,1.048,0.470,-76.050,-20.813,35.889
-0.700,1.102,0.501,-57.800,-8.789,22.095
-0.623,1.148,0.536,-31.006,1.038,7.202
-0.560,1.156,0.530,-1.038,3.357,-5.371
-0.507,1.115,0.511,25.146,-0.610,-13.306

-0.668,0.459,0.589,-91.003,-27.405,64.392
-0.718,0.605,0.514,-89.905,-33.020,62.561
-0.811,0.712,0.482,-90.149,-33.752,57.251
-0.896,0.879,0.449,-90.820,-26.978,50.842
-0.873,1.057,0.426,-82.031,-17.151,35.400
-0.597,-0.042,0.872,75.928,-17.090,17.944
-0.562,0.130,0.869,62.927,-11.902,13.489
-0.575,0.186,0.916,60.425,-9.827,10.620
-0.583,0.162,0.934,72.937,-10.925,10.071
-0.599,0.083,0.883,90.881,-14.526,11.414
-0.596,-0.131,0.915,102.966,-21.179,14.160
-0.618,-0.105,1.007,113.098,-23.621,19.104
-0.617,-0.119,0.959,115.540,-16.479,20.752
-0.625,-0.115,0.963,104.065,-12.390,20.874
-0.615,-0.079,0.946,86.487,-6.409,18.066
-0.586,-0.074,0.840,62.561,0.549,13.184
-0.570,-0.025,0.776,41.382,3.540,9.155
-0.564,0.007,0.759,25.940,4.700,5.676
-0.555,-0.034,0.745,10.986,5.554,2.747
-0.554,0.003,0.752,1.526,5.188,0.732
-0.576,0.008,0.799,3.540,2.075,0.183
-0.604,0.019,0.816,1.221,0.183,-0.977
-0.606,0.044,0.797,-0.183,-1.892,-2.319
-0.595,0.030,0.794,0.366,-3.601,-3.967
-0.585,-0.019,0.780,-2.441,-4.333,-4.639
-0.577,-0.061,0.786,-9.338,-3.967,-3.906
-0.581,-0.108,0.806,-19.104,-2.441,-2.930
-0.594,-0.144,0.810,-31.311,-0.122,-2.441
-0.591,-0.151,0.824,-43.884,1.648,-1.587
-0.599,-0.167,0.816,-58.716,3.357,-1.221
-0.614,-0.171,0.770,-76.477,5.432,-1.038
-0.634,-0.191,0.770,-92.102,6.836,0.549
-0.648,-0.184,0.866,-104.980,8.484,2.686
-0.681,-0.201,1.001,-120.911,12.695,3.052
-0.679,-0.166,1.081,-138.367,18.921,2.930
-0.651,-0.146,1.124,-152.039,21.545,2.869
-0.677,-0.192,1.166,-160.156,18.921,4.456
-0.736,-0.226,1.236,-163.330,15.381,8.850
-0.760,-0.066,1.364,-152.161,14.038,11.841
-0.771,0.101,1.507,-122.070,14.709,7.263
-0.674,0.201,1.391,-89.233,17.944,0.122
-0.513,0.423,1.204,-76.172,22.949,-8.362
-0.397,0.498,1.191,-98.083,19.287,-22.278
-0.352,0.116,0.842,-132.751,16.296,-35.767
-0.219,-0.126,0.779,-173.157,16.846,-30.701
-0.034,-0.219,0.190,-187.500,23.499,-9.338
-0.017,-0.225,-0.194,-207.458,23.621,-2.808
-0.140,-0.263,-0.252,-181.885,10.437,7.019
-0.428,-0.165,0.019,-144.470,-3.174,21.729
-0.681,0.120,0.325,-108.215,-10.864,31.189
-0.736,0.248,0.509,-77.209,-10.010,30.090
-0.721,0.144,0.599,-54.871,-6.104,34.058
-0.694,-0.016,0.666,-46.204,-4.395,44.495
-0.676,-0.101,0.605,-50.903,-8.911,54.504
-0.720,0.046,0.519,-63.049,-16.846,59.875
-0.753,0.345,0.495,-74.951,-20.630,60.547
-0.812,0.661,0.531,-85.571,-16.541,55.664
-0.825,0.763,0.604,-91.614,-7.141,44.128
-0.780,0.908,0.679,-90.698,3.906,27.893
-0.687,1.010,0.724,-80.444,15.442,15.076
-0.605,1.077,0.708,-59.570,22.095,4.700
-0.556,1.093,0.660,-36.072,20.813,-1.038
-0.511,1.047,0.622,-15.991,13.855,-4.211
-0.483,0.967,0.576,4.517,5.005,-7.324
-0.483,0.864,0.514,24.963,-2.930,-13.550
-0.490,0.783,0.453,44.800,-9.521,-20.630
-0.499,0.726,0.403,63.721,-14.771,-28.015
-0.531,0.697,0.379,85.266,-18.982,-36.072
-0.556,0.722,0.419,106.995,-23.926,-43.274
-0.582,0.744,0.451,130.981,-25.574,-49.194
-0.607,0.711,0.466,155.701,-26.611,-53.528
-0.575,0.712,0.360,170.227,-30.151,-56.580
-0.566,0.624,0.481,163.147,-36.438,-59.753
-0.553,0.459,0.496,182.251,-42.542,-58.838
-0.582,0.269,0.511,204.041,-48.523,-54.749
-0.564,0.024,0.488,225.342,-52.368,-49.561
-0.591,-0.153,0.534,235.962,-55.847,-37.170
-0.608,-0.354,0.628,241.028,-57.556,-21.790
-0.648,-0.534,0.726,234.070,-55.115,-7.446
-0.673,-0.626,0.755,221.985,-45.532,4.333
-0.640,-0.620,0.731,199.219,-32.104,12.512
-0.546,-0.693,0.898,163.635,-18.127,19.287
-0.452,-0.866,0.920,128.784,2.319,29.968
-0.675,-0.645,0.680,89.233,18.188,42.358
-0.781,-0.365,0.677,38.025,14.771,31.067
-0.631,-0.142,0.671,9.521,11.292,17.395
-0.576,0.102,0.839,10.254,12.756,14.771
-0.498,0.250,0.849,36.865,20.569,14.221
-0.507,0.265,0.912,56.763,21.423,12.390
-0.543,0.079,0.964,65.735,14.221,13.306
-0.567,-0.151,1.006,55.725,11.658,17.212
-0.579,-0.215,1.025,38.635,13.000,23.499
-0.574,-0.114,0.941,21.667,16.541,25.818
-0.556,-0.033,0.894,5.127,18.433,23.865
-0.558,0.119,0.877,-5.920,21.667,20.264
-0.518,0.029,0.791,-13.550,25.146,13.550
-0.509,-0.016,0.775,-9.094,25.146,10.315
-0.501,-0.047,0.743,-1.892,21.179,10.193
-0.508,-0.063,0.769,2.258,17.090,12.756
-0.524,-0.069,0.841,7.019,13.428,16.418
-0.536,-0.079,0.877,10.742,12.268,19.165
-0.521,-0.051,0.866,9.766,13.428,21.667
-0.493,-0.004,0.828,3.845,15.625,23.376
-0.477,0.006,0.818,-2.869,16.113,22.217
-0.480,-0.009,0.836,-9.705,15.015,19.470
-0.487,-0.013,0.857,-17.029,13.916,16.235
-0.503,-0.019,0.890,-26.001,13.611,12.268
-0.514,-0.032,0.890,-38.391,13.489,8.423
-0.497,-0.022,0.896,-50.659,13.123,4.211
-0.473,-0.034,0.962,-63.477,12.390,-0.549
-0.496,-0.078,0.957,-79.956,14.099,-4.395
-0.521,-0.081,0.916,-95.947,16.479,-5.371
-0.560,-0.074,0.997,-107.849,15.137,-4.944
-0.604,-0.132,1.088,-118.042,12.573,-4.883
-0.600,-0.232,1.227,-128.296,12.207,-2.930
-0.610,-0.260,1.217,-132.080,13.000,-0.061
-0.648,-0.242,1.288,-127.686,12.146,4.395
-0.703,-0.159,1.259,-138.550,6.836,6.287
-0.732,0.158,1.423,-129.456,-0.122,8.545

-0.811,0.712,0.482,-90.149,-33.752,57.251
-0.896,0.879,0.449,-90.820,-26.978,50.842
-0.873,1.057,0.426,-82.031,-17.151,35.400
-0.597,-0.042,0.872,75.928,-17.090,17.944
-0.562,0.130,0.869,62.927,-11.902,13.489
-0.575,0.186,0.916,60.425,-9.827,10.620
-0.583,0.162,0.934,72.937,-10.925,10.071
-0.599,0.083,0.883,90.881,-14.526,11.414
-0.596,-0.131,0.915,102.966,-21.179,14.160
-0.618,-0.105,1.007,113.098,-23.621,19.104
-0.617,-0.119,0.959,115.540,-16.479,20.752
-0.625,-0.115,0.963,104.065,-12.390,20.874
-0.615,-0.079,0.946,86.487,-6.409,18.066
-0.586,-0.074,0.840,62.561,0.549,13.184
-0.570,-0.025,0.776,41.382,3.540,9.155
-0.564,0.007,0.759,25.940,4.700,5.676
-0.555,-0.034,0.745,10.986,5.554,2.747
-0.554,0.003,0.752,1.526,5.188,0.732
-0.576,0.008,0.799,3.540,2.075,0.183
-0.604,0.019,0.816,1.221,0.183,-0.977
-0.606,0.044,0.797,-0.183,-1.892,-2.319
-0.595,0.030,0.794,0.366,-3.601,-3.967
-0.585,-0.019,0.780,-2.441,-4.333,-4.639
-0.577,-0.061,0.786,-9.338,-3.967,-3.906
-0.581,-0.108,0.806,-19.104,-2.441,-2.930
-0.594,-0.144,0.810,-31.311,-0.122,-2.441
-0.591,-0.151,0.824,-43.884,1.648,-1.587
-0.599,-0.167,0.816,-58.716,3.357,-1.221
-0.614,-0.171,0.770,-76.477,5.432,-1.038
-0.634,-0.191,0.770,-92.102,6.836,0.549
-0.648,-0.184,0.866,-104.980,8.484,2.686
-0.681,-0.201,1.001,-120.911,12.695,3.052
-0.679,-0.166,1.081,-138.367,18.921,2.930
-0.651,-0.146,1.124,-152.039,21.545,2.869
-0.677,-0.192,1.166,-160.156,18.921,4.456
-0.736,-0.226,1.236,-163.330,15.381,8.850
-0.760,-0.066,1.364,-152.161,14.038,11.841
-0.771,0.101,1.507,-122.070,14.709,7.263
-0.841,0.855,0.531,-105.652,10.559,24.292
-0.773,0.900,0.595,-87.036,10.681,18.372
-0.683,0.911,0.650,-70.007,16.235,17.273
-0.622,0.949,0.679,-55.786,19.653,14.771
-0.587,1.001,0.661,-41.260,18.005,10.071
-0.575,1.034,0.617,-21.057,16.296,1.526
-0.583,1.112,0.564,7.019,12.268,-9.827
-0.589,1.089,0.500,34.241,5.432,-21.545
-0.611,1.054,0.460,60.364,-2.686,-29.968
-0.621,1.068,0.437,87.769,-8.545,-38.391
-0.609,1.143,0.450,122.192,-13.000,-47.485
-0.627,1.086,0.459,160.461,-15.930,-57.251
-0.659,0.909,0.422,198.975,-18.860,-63.416
-0.655,0.679,0.431,231.384,-23.560,-63.538
-0.676,0.509,0.401,246.399,-27.649,-60.608
-0.713,0.276,0.496,231.140,-38.879,-62.744
-0.727,0.015,0.554,227.051,-44.495,-58.044
-0.706,-0.159,0.677,219.971,-45.837,-47.180
-0.696,-0.252,0.746,226.074,-36.621,-30.884
-0.724,-0.428,0.754,219.299,-26.550,-20.264
-0.738,-0.585,0.790,191.589,-16.418,-10.986
-0.732,-0.638,0.858,161.560,-3.174,0.916
-0.712,-0.675,0.787,133.972,14.160,10.803
-0.661,-0.612,0.801,99.670,30.701,18.250
-0.628,-0.402,0.700,68.787,46.082,23.071
-0.617,0.002,0.553,50.171,50.476,23.560
-0.538,0.276,0.564,42.175,45.044,16.663
-0.465,0.322,0.691,54.810,37.537,11.169
-0.506,0.307,0.757,87.769,27.954,10.742
-0.554,0.141,0.899,109.802,15.747,11.963
-0.581,-0.046,0.973,123.962,6.104,18.982
-0.580,-0.155,1.020,126.770,7.080,26.733
-0.568,-0.189,0.955,120.728,15.442,32.593
-0.552,-0.134,0.910,102.478,22.217,35.095
-0.534,-0.031,0.828,78.369,28.809,33.264
-0.522,0.076,0.738,59.387,32.288,28.442
-0.518,0.103,0.709,48.218,31.311,24.292
-0.537,0.078,0.779,39.551,27.649,19.226
-0.472,0.029,0.658,29.175,24.048,10.498
-0.457,0.004,0.785,34.363,17.883,5.310
-0.461,-0.002,0.843,33.264,13.123,1.892
-0.476,0.001,0.887,29.297,10.437,0.854
-0.486,-0.008,0.890,21.973,9.033,-0.061
-0.476,-0.022,0.848,12.085,8.423,-0.366
-0.473,-0.072,0.801,2.625,6.836,-0.061
-0.479,-0.131,0.792,-2.136,3.906,0.793
-0.489,-0.188,0.777,-6.897,1.648,1.038
-0.499,-0.189,0.807,-13.062,-0.854,1.099
-0.502,-0.170,0.854,-19.165,-3.113,-0.610
-0.501,-0.228,0.912,-30.334,-3.357,-4.150
-0.521,-0.274,0.930,-49.011,-1.160,-5.737
-0.543,-0.317,0.996,-71.960,0.732,-4.395
-0.637,-0.523,1.109,-104.736,2.563,-0.244
-0.816,-0.631,1.300,-142.700,8.789,9.521
-1.021,-0.636,1.787,-188.049,24.475,18.799
-1.052,-0.341,1.989,-229.187,43.457,21.179
-0.953,0.138,1.725,-237.366,42.786,3.174
-0.613,0.236,1.250,-218.750,43.823,-22.339
-0.177,-0.001,0.293,-194.275,52.063,-30.884
0.025,0.113,0.293,-181.885,28.442,-27.039
0.053,-0.398,0.541,-225.159,1.160,-33.630
0.196,-0.617,-0.029,-227.417,-5.127,-6.958
0.139,-0.203,0.228,-221.375,-8.362,15.808
-0.092,0.087,0.168,-208.923,-10.803,20.386
-0.253,0.295,0.057,-189.270,-18.921,21.912
-0.404,0.330,0.139,-167.908,-36.194,31.799
-0.554,0.294,0.245,-146.667,-49.927,41.443
-0.670,0.322,0.322,-127.930,-58.228,45.959
-0.703,0.265,0.351,-112.793,-68.298,44.983
-0.781,0.157,0.393,-105.347,-75.256,51.697
-1.030,-0.012,0.234,-103.882,-76.294,62.317
-0.828,0.356,0.426,-51.453,-76.233,67.810
-1.032,0.436,0.456,-122.742,-53.467,55.847
-1.042,0.559,0.489,-119.080,-50.659,50.354
-1.073,0.751,0.496,-100.159,-35.217,44.556
-0.921,0.746,0.505,-81.055,-15.625,31.067
-0.785,0.744,0.537,-64.270,-2.075,25.574
-0.698,0.816,0.557,-52.856,3.906,22.461
-0.635,0.898,0.581,-42.542,4.150,18.188
-0.613,0.910,0.592,-29.114,2.625,13.000
-0.602,0.945,0.599,-13.794,0.366,7.507

-0.594,-0.144,0.810,-31.311,-0.122,-2.441
-0.591,-0.151,0.824,-43.884,1.648,-1.587
-0.599,-0.167,0.816,-58.716,3.357,-1.221
-0.614,-0.171,0.770,-76.477,5.432,-1.038
-0.634,-0.191,0.770,-92.102,6.836,0.549
-0.648,-0.184,0.866,-104.980,8.484,2.686
-0.681,-0.201,1.001,-120.911,12.695,3.052
-0.679,-0.166,1.081,-138.367,18.921,2.930
-0.651,-0.146,1.124,-152.039,21.545,2.869
-0.677,-0.192,1.166,-160.156,18.921,4.456
-0.736,-0.226,1.236,-163.330,15.381,8.850
-0.760,-0.066,1.364,-152.161,14.038,11.841
-0.771,0.101,1.507,-122.070,14.709,7.263
-0.841,0.855,0.531,-105.652,10.559,24.292
-0.773,0.900,0.595,-87.036,10.681,18.372
-0.420,0.199,1.348,-81.299,19.714,-7.324
-0.522,0.257,1.442,-121.216,27.344,-13.611
-0.525,0.336,1.339,-148.254,35.828,-21.179
-0.520,0.259,1.087,-161.865,38.025,-25.146
