aX,aY,aZ,gX,gY,gZ
0.218,-0.495,0.603,-67.322,-18.127,-67.566
0.092,-0.470,0.850,-84.900,-27.466,-51.819
0.005,-0.186,0.577,-53.101,-33.020,-33.936
0.049,0.358,0.651,-1.404,-31.067,-19.897
-0.020,0.033,0.318,38.452,-37.598,-10.864
-0.072,-0.973,0.668,-20.508,-46.753,20.691
-0.091,-1.088,0.733,-52.185,-45.044,73.242
-0.168,-0.727,1.014,-62.134,-50.598,102.539
-0.165,-0.075,1.242,-42.358,-44.067,113.098
-0.248,0.426,1.330,-10.742,-31.250,112.732
-0.316,0.880,1.553,-7.507,-21.240,112.366
-0.364,1.163,1.566,-2.014,-7.812,109.436
-0.287,1.606,1.440,-6.653,2.258,103.882
-0.468,1.494,1.325,-17.395,8.057,94.910
-0.660,1.357,1.381,-73.120,12.268,76.843
-0.608,1.363,1.038,-104.187,26.489,48.767
-0.375,1.206,0.786,-101.990,31.494,27.344
-0.302,0.538,0.232,-109.131,25.574,27.649
-0.276,0.254,0.120,-142.456,3.601,34.241
-0.249,0.998,0.247,-132.446,-12.268,20.081
-0.317,1.215,0.523,-113.403,-13.062,-24.292
-0.232,1.185,0.577,-96.558,-7.385,-61.340
-0.185,0.980,0.753,-57.617,-8.667,-83.435
-0.108,0.670,0.904,-27.527,-13.489,-87.769
-0.045,0.319,0.569,13.000,-10.376,-79.407
0.000,-0.138,0.765,21.362,-20.874,-66.528
0.056,-0.168,0.801,48.096,-25.635,-43.091

-0.191,1.012,0.935,39.185,-6.104,37.659
-0.231,1.031,0.948,31.311,-6.531,31.189
-0.294,1.002,1.004,17.517,-5.249,22.705
-0.198,0.979,0.849,-21.973,17.273,-40.405
-0.093,1.019,0.882,-19.165,20.020,-58.044
-0.031,0.867,0.793,-19.287,21.362,-63.721
0.020,0.583,0.706,-25.269,17.212,-66.284
0.008,0.464,0.853,-31.250,11.353,-64.270
0.021,0.448,0.715,-14.038,14.038,-60.730
0.013,0.134,0.735,-17.456,10.864,-59.998
0.043,0.078,0.737,-16.541,8.118,-52.795
0.069,0.138,0.726,-1.892,8.057,-45.044
0.074,0.096,0.611,7.080,4.150,-39.124
0.065,-0.101,0.520,3.235,-2.991,-31.067
0.042,-0.223,0.535,-8.057,-11.658,-14.954
0.038,-0.147,0.455,-7.446,-18.677,6.653
-0.002,-0.031,0.490,-8.057,-24.414,22.705
-0.057,0.022,0.511,-6.042,-28.198,35.461
-0.068,-0.003,0.554,-5.981,-30.640,47.791
-0.077,0.073,0.659,-2.380,-32.959,58.777
-0.121,0.274,0.809,5.493,-33.386,65.369
-0.169,0.514,0.912,18.250,-30.090,68.115
-0.208,0.736,1.059,33.142,-25.879,68.787
-0.238,0.768,1.066,51.880,-20.569,68.359
-0.265,0.718,1.107,50.293,-20.203,67.932
-0.240,1.070,1.040,64.636,-18.066,66.040
-0.384,0.857,1.213,147.034,-63.599,123.169
-0.243,-1.547,0.994,-14.709,-73.120,94.971
-0.176,-0.322,0.579,-13.855,0.916,-30.640
-0.214,-0.284,0.496,-11.169,-1.953,-15.442
-0.188,-0.407,0.452,-15.137,-5.859,0.122
-0.216,-0.387,0.497,-30.273,-10.925,18.005
-0.234,-0.229,0.566,-40.161,-13.306,34.363
-0.222,-0.089,0.632,-39.001,-13.855,45.349
-0.215,-0.080,0.682,-33.447,-14.160,54.077
-0.231,-0.062,0.813,-34.180,-15.991,63.660
-0.262,0.119,0.924,-37.048,-15.564,71.289
-0.318,0.357,1.081,-43.274,-9.644,75.073
-0.316,0.669,1.237,-43.823,-0.793,74.951
-0.353,1.004,1.295,-13.672,5.981,71.716
-0.387,1.031,1.141,8.789,11.353,66.223
-0.316,0.787,1.008,2.808,7.874,62.012
-0.291,1.050,1.177,-13.306,8.240,59.082
-0.242,1.506,1.141,4.883,23.071,43.884
-0.234,1.249,0.987,-6.165,26.733,15.381
-0.207,1.139,1.007,-23.621,24.658,0.549
-0.167,1.269,0.850,-20.264,24.963,-11.353
-0.193,1.155,0.744,-15.625,19.348,-31.555
-0.190,1.021,0.795,-14.343,15.198,-46.875
-0.154,1.015,0.802,-3.601,15.564,-59.265
-0.149,0.839,0.900,-0.488,15.076,-73.730
-0.125,0.753,1.001,0.122,15.991,-83.923
-0.125,0.741,0.976,6.836,18.616,-93.506
-0.134,0.546,1.002,5.432,18.066,-102.966
-0.099,0.355,0.915,2.380,17.456,-105.164
-0.059,0.094,0.762,2.502,14.465,-101.807
-0.027,-0.155,0.650,-5.066,5.859,-95.276
-0.054,-0.393,0.606,-22.278,-1.282,-85.815
-0.061,-0.345,0.622,-46.753,-1.404,-70.740
-0.083,-0.203,0.556,-60.730,-3.052,-58.777
-0.130,-0.107,0.429,-45.532,-5.676,-46.997
-0.156,-0.397,0.376,-36.194,-8.728,-29.724
-0.202,-0.749,0.607,-38.147,-12.817,-1.221
-0.243,-0.889,0.629,-28.870,-14.893,33.081
-0.256,-0.852,0.689,-22.766,-18.188,59.998
-0.276,-0.626,0.708,-21.057,-18.433,76.355
-0.291,-0.269,0.814,-17.944,-11.475,87.891
-0.288,0.356,0.830,7.446,-5.005,89.844
-0.337,0.628,0.933,40.100,-3.174,85.510
-0.371,0.584,1.014,43.335,-2.991,88.135
-0.308,0.706,1.069,40.771,-3.845,96.985
-0.298,1.261,1.018,60.486,-3.845,97.717
-0.452,1.184,1.164,44.495,-5.310,80.811
-0.463,1.281,1.356,7.996,0.671,65.125
-0.424,1.143,1.287,-25.269,13.000,51.880
-0.361,1.190,1.124,-53.223,18.433,38.574
-0.414,1.630,1.105,-40.161,20.142,19.531
-0.418,1.979,1.066,-12.146,25.269,-9.644
-0.336,1.874,0.969,2.502,27.771,-41.016
-0.249,1.561,1.021,6.409,25.146,-68.115
-0.176,1.346,0.725,21.667,20.691,-88.928
-0.114,0.788,0.701,3.113,4.395,-109.863
-0.041,0.480,0.595,-4.211,-5.249,-119.385
-0.019,0.002,0.442,-5.249,-12.634,-126.648
-0.054,-0.496,0.781,-37.170,-18.127,-125.366
-0.047,-0.855,0.711,-51.086,-15.076,-115.417
-0.109,-1.390,0.255,-67.017,-19.470,-99.670
-0.070,-2.039,0.547,-128.723,-31.738,-69.885
-0.020,-1.274,0.154,-96.313,-24.780,-29.968
0.060,-0.648,-0.256,-25.085,-28.687,-9.033
-0.157,-0.839,0.086,6.470,-45.166,19.043
-0.295,-0.443,0.617,23.865,-57.739,74.829
-0.318,-0.071,0.956,43.701,-64.148,103.088
-0.211,0.343,1.246,32.349,-63.293,117.859
-0.215,0.875,1.526,45.898,-54.688,131.897
-0.340,1.298,1.522,55.847,-41.626,135.437
-0.395,1.507,1.529,35.095,-30.029,125.671
-0.650,1.494,1.912,-27.039,-11.414,109.253
-0.592,1.660,1.768,-78.735,15.930,91.492
-0.302,1.411,1.155,-104.919,37.781,74.829
-0.362,1.917,0.760,-71.106,34.729,56.946
-0.240,2.343,0.375,-5.066,37.659,17.761
-0.246,1.748,-0.039,27.893,29.785,-33.386
-0.169,1.081,0.521,-2.319,-2.991,-73.975
-0.029,0.934,0.617,14.526,-10.498,-100.220
-0.051,0.558,0.399,34.302,-12.024,-118.469
-0.178,0.048,0.792,27.039,-27.466,-122.314
-0.238,0.101,1.168,34.058,-26.062,-116.333
-0.208,0.232,0.771,81.177,-7.812,-114.868
-0.227,-0.266,0.455,80.383,0.183,-117.676
-0.122,-0.599,0.436,52.795,-6.897,-105.408
-0.051,-0.389,0.299,63.293,-19.470,-85.083
0.258,-0.094,-0.570,100.952,-19.897,-68.665
0.124,-0.891,-0.267,42.664,-43.701,-50.293
-0.112,-1.121,0.036,8.728,-68.481,7.874
-0.245,-1.470,0.492,-12.695,-83.984,66.345
-0.320,-1.208,0.849,-33.264,-86.304,112.793
-0.445,-0.328,1.173,-4.272,-77.515,143.005
-0.501,0.513,1.491,48.218,-59.326,153.442

0.043,0.078,0.737,-16.541,8.118,-52.795
0.069,0.138,0.726,-1.892,8.057,-45.044
0.074,0.096,0.611,7.080,4.150,-39.124
0.065,-0.101,0.520,3.235,-2.991,-31.067
0.042,-0.223,0.535,-8.057,-11.658,-14.954
0.038,-0.147,0.455,-7.446,-18.677,6.653
-0.002,-0.031,0.490,-8.057,-24.414,22.705
-0.057,0.022,0.511,-6.042,-28.198,35.461
-0.068,-0.003,0.554,-5.981,-30.640,47.791
-0.077,0.073,0.659,-2.380,-32.959,58.777
-0.121,0.274,0.809,5.493,-33.386,65.369
-0.169,0.514,0.912,18.250,-30.090,68.115
-0.208,0.736,1.059,33.142,-25.879,68.787
-0.238,0.768,1.066,51.880,-20.569,68.359
-0.265,0.718,1.107,50.293,-20.203,67.932
-0.240,1.070,1.040,64.636,-18.066,66.040
-0.384,0.857,1.213,147.034,-63.599,123.169
-0.243,-1.547,0.994,-14.709,-73.120,94.971
-0.176,-0.322,0.579,-13.855,0.916,-30.640
-0.214,-0.284,0.496,-11.169,-1.953,-15.442
-0.188,-0.407,0.452,-15.137,-5.859,0.122
-0.216,-0.387,0.497,-30.273,-10.925,18.005
-0.234,-0.229,0.566,-40.161,-13.306,34.363
-0.222,-0.089,0.632,-39.001,-13.855,45.349
-0.215,-0.080,0.682,-33.447,-14.160,54.077
-0.231,-0.062,0.813,-34.180,-15.991,63.660
-0.262,0.119,0.924,-37.048,-15.564,71.289
-0.318,0.357,1.081,-43.274,-9.644,75.073
-0.316,0.669,1.237,-43.823,-0.793,74.951
-0.353,1.004,1.295,-13.672,5.981,71.716
-0.058,-0.532,0.638,20.935,-56.091,36.194
-0.133,0.021,0.929,16.174,-50.232,48.645
-0.104,0.462,0.938,19.836,-44.800,56.152
-0.128,0.716,1.035,34.180,-43.030,58.838
-0.206,0.664,1.151,13.916,-34.729,54.993
-0.133,0.723,1.249,-6.836,-26.733,53.223
-0.082,0.715,1.059,-18.921,-20.142,60.120
-0.121,0.518,1.231,-49.927,-20.081,66.650
-0.062,0.951,1.171,-62.500,-10.132,67.627
-0.105,1.165,1.185,-60.669,1.221,56.763
-0.042,1.063,1.121,-57.617,5.188,47.180
-0.032,1.304,1.062,-38.513,4.150,40.955
-0.204,1.548,1.123,-8.484,-0.244,26.184
-0.340,1.779,1.183,18.494,-2.625,4.883
-0.398,1.873,1.099,41.382,-0.549,-21.790
-0.347,1.563,0.958,46.936,2.625,-47.668
-0.178,1.333,0.799,47.363,4.639,-64.941
-0.129,1.179,0.705,51.331,0.610,-83.923
-0.189,0.886,0.648,54.382,-1.892,-103.210
-0.234,0.623,0.760,52.307,-3.052,-114.990
-0.276,0.417,0.994,43.884,-1.221,-122.437
-0.211,-0.031,0.890,23.926,1.343,-127.808
-0.169,-0.221,0.930,8.484,0.183,-124.268
-0.132,-0.398,0.835,2.991,1.465,-113.464
-0.120,-0.453,0.541,2.258,1.465,-99.243
-0.227,-0.663,0.490,-2.014,-8.972,-77.820
-0.301,-0.651,0.514,-2.930,-21.851,-46.448
-0.214,-0.550,0.288,1.770,-20.874,-13.428
-0.131,-0.748,0.176,16.785,-27.649,12.024
-0.174,-1.203,0.386,9.155,-40.222,46.875
-0.222,-0.980,0.524,1.526,-48.645,85.022
-0.294,-0.427,0.798,19.043,-51.270,110.962
-0.384,0.230,1.143,60.425,-46.082,120.483
-0.505,0.725,1.422,101.624,-40.100,122.070
-0.493,1.036,1.278,116.882,-34.973,120.056
-0.551,1.139,1.557,93.018,-36.011,111.572
-0.538,1.028,1.587,54.382,-27.405,104.553
-0.453,0.869,1.551,0.549,-18.860,93.079
-0.354,1.513,1.532,-22.827,-8.240,77.454
-0.315,1.955,1.380,-5.859,12.451,48.645
-0.267,1.714,1.105,-2.136,20.996,13.184
-0.122,1.303,0.825,1.526,16.968,-8.118
-0.115,1.104,0.738,16.968,6.470,-22.278
-0.174,1.050,0.793,40.588,3.723,-38.940
-0.186,0.983,0.848,59.692,9.705,-55.237
-0.238,0.719,0.832,62.866,14.343,-68.848
-0.268,0.465,0.911,52.307,14.160,-73.975
-0.254,0.366,0.862,46.021,17.212,-76.416
-0.248,0.198,0.882,38.696,21.729,-83.801
-0.244,0.183,0.620,40.344,26.917,-87.463
-0.186,-0.313,0.384,18.738,28.076,-89.294
-0.133,-0.630,0.314,-14.648,22.034,-80.444
-0.036,-0.675,0.135,-35.950,19.592,-69.824
0.006,-0.790,0.100,-57.922,14.282,-63.843
-0.009,-0.839,0.114,-62.134,5.249,-49.377
-0.061,-0.794,0.102,-52.551,-1.587,-27.466
-0.204,-1.101,0.403,-45.715,-16.174,-1.282
-0.216,-1.167,0.593,-25.024,-27.771,34.424
-0.192,-0.916,0.980,19.287,-33.691,64.148
-0.309,-0.561,1.308,65.613,-34.302,79.285
-0.422,-0.268,1.450,100.525,-30.945,90.881
-0.431,-0.159,1.592,115.417,-27.893,102.234
-0.318,0.241,1.558,116.577,-22.827,108.398
-0.380,0.554,1.335,116.272,-16.113,104.187
-0.468,0.211,1.287,43.579,-8.789,94.360
-0.318,0.462,1.204,-13.916,5.798,87.219
-0.299,0.530,1.149,-43.701,15.869,75.928
-0.296,0.263,1.178,-91.980,17.029,72.693
-0.146,0.593,1.184,-105.103,28.076,75.195
-0.131,1.033,0.943,-52.368,33.691,68.115
-0.248,0.798,0.973,-20.386,25.085,54.321
-0.255,0.789,0.799,8.728,17.639,50.232
-0.350,1.147,0.948,40.283,10.864,38.391
-0.441,1.569,0.958,84.900,13.306,12.817
-0.452,1.646,0.973,111.877,16.235,-22.888
-0.431,1.661,0.925,130.005,22.339,-56.946
-0.380,1.462,0.826,132.141,21.179,-93.567
-0.315,1.171,0.762,110.596,18.005,-123.413
-0.273,0.790,0.610,81.116,14.526,-145.020
-0.287,0.376,0.764,34.180,7.019,-164.185
-0.223,0.215,0.696,9.216,13.123,-171.387
-0.170,-0.215,0.566,-21.851,12.451,-177.124
-0.256,-0.486,0.691,-31.372,-0.305,-168.640
-0.274,-0.967,0.692,-24.414,-5.798,-146.484
-0.331,-1.231,0.997,-47.852,-7.507,-121.887
-0.282,-0.802,0.866,-18.005,1.892,-88.684
-0.234,-1.022,0.703,9.460,1.160,-69.458
-0.338,-1.409,0.824,0.183,-5.249,-32.654
-0.253,-1.479,0.856,-8.118,-3.784,17.578

-0.121,0.274,0.809,5.493,-33.386,65.369
-0.169,0.514,0.912,18.250,-30.090,68.115
-0.208,0.736,1.059,33.142,-25.879,68.787
-0.238,0.768,1.066,51.880,-20.569,68.359
-0.265,0.718,1.107,50.293,-20.203,67.932
-0.240,1.070,1.040,64.636,-18.066,66.040
-0.384,0.857,1.213,147.034,-63.599,123.169
-0.243,-1.547,0.994,-14.709,-73.120,94.971
-0.176,-0.322,0.579,-13.855,0.916,-30.640
-0.214,-0.284,0.496,-11.169,-1.953,-15.442
-0.188,-0.407,0.452,-15.137,-5.859,0.122
-0.216,-0.387,0.497,-30.273,-10.925,18.005
-0.234,-0.229,0.566,-40.161,-13.306,34.363
-0.222,-0.089,0.632,-39.001,-13.855,45.349
-0.215,-0.080,0.682,-33.447,-14.160,54.077
-0.231,-0.062,0.813,-34.180,-15.991,63.660
-0.262,0.119,0.924,-37.048,-15.564,71.289
-0.318,0.357,1.081,-43.274,-9.644,75.073
-0.316,0.669,1.237,-43.823,-0.793,74.951
-0.353,1.004,1.295,-13.672,5.981,71.716
-0.058,-0.532,0.638,20.935,-56.091,36.194
-0.133,0.021,0.929,16.174,-50.232,48.645
-0.104,0.462,0.938,19.836,-44.800,56.152
-0.128,0.716,1.035,34.180,-43.030,58.838
-0.206,0.664,1.151,13.916,-34.729,54.993
-0.133,0.723,1.249,-6.836,-26.733,53.223
-0.082,0.715,1.059,-18.921,-20.142,60.120
-0.121,0.518,1.231,-49.927,-20.081,66.650
-0.062,0.951,1.171,-62.500,-10.132,67.627
-0.105,1.165,1.185,-60.669,1.221,56.763
0.086,-0.156,0.927,-15.625,-1.709,87.524
0.045,-0.159,1.017,-18.494,-5.554,94.360
0.001,-0.029,1.063,-16.907,-6.775,102.173
-0.019,0.028,0.921,-2.625,-7.385,108.093
0.010,0.043,0.904,-1.892,-9.766,113.159
-0.012,0.442,0.880,13.794,-11.414,110.535
-0.098,0.436,1.069,24.292,-13.794,96.741
-0.052,0.470,1.186,31.982,-14.893,87.769
-0.122,0.896,1.186,66.895,-17.822,78.064
-0.274,1.032,1.178,97.778,-19.531,58.289
-0.239,0.903,1.083,92.957,-17.395,39.490
-0.226,0.860,1.338,69.336,-14.221,25.574
-0.216,1.047,1.422,49.561,-1.587,6.165
-0.202,0.994,1.385,24.048,8.545,-19.165
-0.078,0.862,1.227,5.676,14.832,-37.354
0.054,0.599,1.007,-0.671,15.686,-49.194
0.113,0.394,0.928,-7.446,14.099,-57.373
0.157,0.320,0.897,-11.169,16.113,-63.660
0.110,0.228,0.938,-18.433,17.029,-69.153
0.062,0.260,0.985,-27.954,16.602,-74.585
0.074,0.307,0.965,-26.855,18.494,-83.008
0.099,0.254,1.002,-31.250,18.860,-92.529
0.086,0.220,1.025,-28.137,20.508,-96.741
0.054,0.299,1.179,-27.405,22.278,-98.267
0.096,0.198,1.001,-16.846,25.085,-100.952
0.145,-0.063,1.036,-18.799,19.714,-102.722
0.226,-0.387,0.795,-19.531,18.250,-94.910
0.168,-0.674,0.856,-29.541,10.925,-84.412
0.125,-0.621,0.928,-25.757,8.545,-66.956
0.149,-0.773,0.866,-20.813,11.047,-54.260
0.122,-1.000,0.921,-29.846,11.841,-41.443
0.122,-1.053,0.905,-20.447,13.794,-21.301
0.118,-1.082,0.836,-10.132,12.146,-3.479
0.065,-1.137,0.861,-7.690,10.620,16.907
0.070,-1.082,0.863,-0.977,11.047,43.091
0.072,-0.941,0.866,-2.380,6.836,63.232
0.070,-0.688,0.880,-6.226,5.493,73.853
0.062,-0.438,0.836,-1.892,5.920,80.322
0.083,-0.286,0.777,6.165,4.700,85.938
0.109,-0.138,0.867,16.724,3.174,89.539
0.125,0.215,1.080,39.368,0.488,92.041
0.122,0.151,0.903,69.092,-3.540,91.980
-0.077,-0.060,1.001,50.171,-12.878,102.051
0.014,0.206,0.939,45.105,-15.503,115.417
-0.046,0.719,1.090,29.236,-14.648,104.248
-0.241,0.773,1.451,-17.151,-1.038,75.439
-0.010,1.067,1.249,-55.115,12.878,54.688
0.027,1.312,1.190,-58.533,14.160,28.809
0.079,1.417,0.998,-41.931,16.113,4.883
0.126,1.315,0.968,-31.433,14.709,-17.822
0.185,1.190,0.961,-30.090,11.230,-39.429
0.219,0.962,0.895,-23.071,6.714,-57.678
0.226,0.701,0.871,-18.738,0.549,-69.580
0.215,0.551,0.900,-12.024,-3.784,-77.576
0.193,0.380,0.830,-0.977,-6.653,-85.938
0.181,0.103,0.913,-0.427,-10.803,-91.797
0.147,-0.022,0.996,-0.977,-10.803,-93.384
0.098,-0.004,1.091,0.183,-8.301,-96.680
0.097,-0.202,1.002,3.418,-5.188,-100.647
0.122,-0.537,0.965,-4.272,-5.798,-96.985
0.073,-0.767,0.987,-0.549,-3.296,-81.482
0.036,-0.924,0.945,7.629,-2.136,-63.904
0.060,-1.041,0.894,-0.488,-1.343,-50.171
0.071,-0.978,0.839,-13.367,2.747,-35.095
0.052,-1.002,0.713,-20.935,2.197,-17.273
-0.045,-1.007,0.696,-23.743,-1.953,9.460
-0.052,-0.998,0.698,-27.161,-1.099,38.330
-0.038,-0.772,0.726,-28.259,-1.282,60.425
-0.062,-0.504,0.710,-18.677,-3.479,75.867
-0.042,-0.393,0.723,-8.301,-5.981,88.013
-0.005,-0.302,0.799,3.845,-6.897,99.792
-0.027,0.003,0.968,16.602,-7.751,106.384
-0.120,0.328,1.125,25.879,-8.362,105.225
-0.160,0.636,1.085,38.269,-5.127,103.943
-0.119,0.524,1.139,32.043,-3.357,103.943
-0.060,0.806,1.325,15.747,1.282,104.370
-0.075,0.651,1.088,6.409,6.165,95.886
-0.058,0.492,1.085,-39.856,5.493,86.853
0.003,0.774,1.011,-51.331,15.503,72.876
0.059,0.965,0.857,-46.875,19.592,50.049
0.064,1.053,0.904,-56.335,17.273,25.269
0.055,1.205,0.881,-50.598,16.724,5.676
0.068,1.253,0.953,-45.776,13.672,-14.343
0.098,1.257,0.975,-37.415,10.498,-33.447
0.141,1.104,0.994,-24.536,6.042,-51.208
0.173,0.853,1.068,-15.564,3.113,-65.125
0.170,0.563,1.029,-7.874,2.625,-72.266
0.180,0.285,0.987,-3.723,-1.221,-77.209
0.148,-0.026,0.946,5.188,-4.944,-77.698

-0.083,-0.055,1.093,-36.865,-11.841,-83.557
-0.054,-0.315,1.152,-26.978,-9.521,-89.783
-0.018,-0.464,1.211,-18.799,-7.690,-84.900
-0.049,-0.498,1.234,0.549,-2.380,-73.792
-0.048,-0.744,1.086,11.414,0.977,-61.707
0.002,-1.148,1.067,1.038,-0.427,-42.847
-0.008,-1.129,1.017,-7.141,3.235,-17.822
0.016,-0.919,0.961,-7.263,8.362,2.075
0.022,-0.891,0.913,-15.625,10.437,20.081
0.039,-0.865,0.832,-22.827,9.766,39.551
0.022,-0.763,0.819,-25.146,9.033,61.218
-0.009,-0.596,0.870,-24.658,12.695,79.895
0.001,-0.423,0.824,-20.203,15.198,91.492
0.042,-0.333,0.804,-23.865,13.000,98.267
0.098,-0.129,0.899,-35.767,12.573,103.149
0.105,0.294,1.036,-38.147,15.381,103.882
0.083,0.656,1.107,-18.555,18.372,99.365
0.074,0.642,1.042,5.066,17.395,94.666
0.098,0.524,1.121,8.118,13.062,95.764
0.188,0.569,0.895,18.799,10.925,99.365
0.238,0.474,0.752,11.719,1.221,93.262
0.224,0.571,0.788,-5.066,-5.615,81.055
0.208,0.724,0.627,-10.437,-5.798,64.514
0.103,0.723,0.677,-21.973,-12.329,40.710
-0.010,0.974,0.789,-26.917,-14.893,13.611
-0.065,1.176,0.936,-22.339,-9.399,-15.015
-0.033,0.989,0.998,-34.485,-4.822,-36.743
0.083,0.970,1.057,-45.532,-6.897,-50.964
0.143,0.967,0.933,-32.715,-7.812,-67.627
0.164,0.729,1.038,-28.870,-8.911,-82.581
0.196,0.654,0.723,-11.108,-9.277,-87.830
0.195,0.457,0.814,-4.639,-18.555,-98.389
0.181,0.356,0.910,-0.305,-20.630,-104.370
0.168,0.310,0.891,0.916,-20.630,-108.521
0.124,0.118,0.903,-1.099,-24.963,-115.417
0.078,-0.052,0.950,-1.221,-29.175,-118.469
0.037,-0.297,1.044,3.113,-29.785,-112.488
-0.036,-0.552,1.103,8.423,-26.978,-103.516
-0.051,-0.896,1.111,5.737,-22.461,-97.229
-0.047,-1.167,1.266,-0.366,-16.296,-80.872
-0.077,-1.036,1.357,7.141,-5.432,-58.105
-0.038,-0.894,1.273,19.470,3.845,-40.894
0.023,-0.998,1.040,22.034,5.310,-24.719
0.018,-0.982,0.982,16.663,2.136,-2.441
0.007,-0.861,0.891,13.184,5.066,23.315
0.025,-0.765,0.723,8.667,9.705,46.387
0.019,-0.778,0.676,-4.639,7.935,66.223
0.052,-0.710,0.635,-14.343,6.042,87.646
0.070,-0.642,0.589,-23.254,3.784,105.408
0.090,-0.460,0.659,-33.264,2.563,113.647
0.100,-0.054,0.828,-28.503,1.282,113.464
0.043,0.366,1.035,0.427,-1.587,110.107
-0.035,0.600,1.286,35.583,-4.211,111.389
-0.010,0.790,1.330,66.528,-1.892,115.601
0.116,0.980,1.314,85.022,-2.747,114.136
0.126,1.074,1.182,97.290,-6.470,104.126
0.196,1.142,1.073,77.637,-7.935,81.177
0.128,1.266,1.092,30.762,-0.854,52.795
0.148,1.246,0.904,-2.014,6.653,16.418
0.186,1.332,0.845,-34.180,0.977,-13.611
0.108,1.593,0.934,-44.434,-1.587,-40.161
0.060,1.651,0.929,-60.181,0.549,-73.792
0.071,1.221,0.813,-79.773,-0.854,-107.483
0.001,0.884,0.982,-103.027,-6.897,-125.122
-0.042,0.827,0.924,-97.107,-8.423,-136.841
0.068,0.492,0.985,-105.103,-16.907,-155.823
-0.012,0.125,1.188,-115.112,-24.841,-164.368
-0.035,-0.335,1.182,-106.934,-21.729,-171.265
-0.027,-0.596,1.303,-87.402,-18.799,-164.062
-0.032,-1.067,1.113,-56.396,-12.024,-148.071
-0.122,-1.628,1.272,-68.115,-15.564,-126.282
-0.089,-1.404,1.338,-66.956,-14.465,-89.539
-0.029,-1.482,0.922,-27.283,-11.536,-65.125
0.131,-1.978,0.509,-17.212,-9.949,-28.992
0.308,-2.240,0.655,12.512,-12.512,40.405
0.142,-1.796,0.955,49.316,-14.038,103.394
-0.131,-1.219,1.356,65.918,-28.992,120.605
-0.081,-0.364,1.757,81.177,-22.888,136.414
-0.086,0.307,1.924,121.582,-9.155,150.757
-0.078,0.295,1.710,130.432,-1.587,163.696
0.071,0.446,1.539,89.661,3.357,175.659
-0.024,0.964,1.619,67.078,14.709,162.903
-0.084,1.836,0.948,61.401,25.818,136.902
-0.162,1.562,1.301,14.526,22.705,98.572
0.046,2.599,0.717,29.846,34.668,57.739
-0.010,2.503,0.372,33.691,27.832,-10.376
0.126,1.898,0.077,2.502,15.442,-57.434
0.267,1.521,0.021,-26.123,5.920,-74.951
0.234,1.188,0.194,-46.570,-9.277,-98.877
0.144,1.015,0.387,-41.748,-21.912,-130.127
0.153,0.781,0.306,-10.437,-32.959,-154.846
0.079,0.096,0.452,5.859,-47.791,-164.917
0.022,-0.441,0.772,-13.550,-53.589,-161.560
-0.050,-0.950,0.810,-9.644,-49.988,-152.100
-0.181,-1.604,1.065,-32.654,-47.791,-126.160
-0.245,-1.323,1.270,-38.086,-35.828,-89.966
-0.266,-1.562,1.019,-47.546,-26.001,-78.613
-0.225,-1.862,1.109,-76.782,-21.667,-55.725
-0.158,-1.821,1.219,-63.660,-5.493,2.991
-0.070,-1.628,1.280,-35.339,-1.648,59.509
-0.173,-1.281,1.303,10.803,-2.136,99.365
-0.169,-0.859,1.296,47.668,-3.540,114.563
-0.052,-0.556,1.378,64.270,0.610,128.235
0.006,0.045,1.451,75.012,7.935,142.212
-0.110,0.401,1.369,90.576,6.775,146.912
-0.134,0.449,1.612,58.044,8.911,155.945
0.118,0.930,1.017,63.049,14.709,161.316
0.121,1.319,1.019,39.490,6.470,150.024
-0.020,1.915,0.772,40.771,11.292,119.995
-0.170,1.853,0.825,12.085,3.174,72.449
-0.110,2.151,0.758,-1.221,4.150,31.494
-0.137,2.165,0.740,-2.869,2.686,-16.663
-0.057,1.493,0.536,-27.710,-0.244,-59.448
0.114,1.069,0.687,-62.622,-3.662,-87.341
0.226,1.258,0.731,-55.176,2.686,-114.624
0.143,0.778,0.972,-47.058,0.427,-146.301
0.157,0.437,1.024,-49.072,2.563,-156.006
0.152,-0.027,0.677,-33.875,2.747,-159.241
0.024,-0.673,1.204,-57.983,-4.150,-153.870

0.110,-0.038,0.932,-26.611,3.052,-83.679
0.085,-0.262,0.989,-35.767,1.892,-78.918
0.044,-0.374,1.071,-46.387,2.380,-75.623
0.053,-0.374,0.996,-42.847,5.310,-71.594
0.012,-0.416,1.048,-34.790,3.418,-65.796
0.069,-0.467,0.968,-20.874,3.174,-53.772
0.089,-0.649,0.992,-18.555,0.977,-39.612
0.098,-0.641,0.965,-18.738,-0.244,-24.414
0.110,-0.457,0.903,-19.531,1.526,-13.428
0.114,-0.474,0.840,-12.329,-0.671,-5.554
0.128,-0.588,0.830,-4.028,-2.197,11.841
0.158,-0.815,0.794,2.808,-2.625,37.415
0.170,-0.845,0.764,0.977,-7.202,58.228
0.132,-0.671,0.736,-3.235,-8.362,71.167
0.111,-0.452,0.755,-6.897,-7.446,78.369
0.165,-0.130,0.858,2.380,-6.348,83.008
0.138,0.231,0.971,26.672,-6.775,87.280
0.095,0.439,1.125,43.579,-8.057,89.539
0.080,0.619,1.123,60.547,-7.812,90.759
0.069,0.676,1.161,69.519,-10.010,87.891
